artist,artist_id,followers,genres,popularity,type
Mikky Ekko,1buzCmyYZE4kcdLRudsb8V,146227.0,,67.0,artist
Headie One,6UCQYrcJ6wab6gnQ89OJFh,668945.0,"uk drill, grime, drill, uk grime",62.0,artist
Phoenix,1xU878Z1QtBldR7ru9owdU,1942101.0,indie,64.0,artist
HOYO-MiX,2YvlK6lKiKVjXxsjvNbnqg,789180.0,soundtrack,72.0,artist
John Coltrane,2hGh5VOeeqimQFxqXvfCUf,1827181.0,"jazz, hard bop, free jazz, bebop, cool jazz, jazz blues",66.0,artist
Motionless In White,6MwPCCR936cYfM1dLsGVnl,2008879.0,"metalcore, metal, screamo",69.0,artist
Alligatoah,0r0R5nIjDY04TfxRM10Bcb,1245360.0,"german pop, german hip hop",62.0,artist
Alina Baraz,6hfwwpXqZPRC9CsKI7qtv1,1428993.0,,61.0,artist
Janet Jackson,4qwGe91Bz9K2T8jXTZ815W,4097943.0,new jack swing,66.0,artist
The Mamas & The Papas,1bs7HoMkSyQwcobCpE9KpN,2067210.0,folk rock,66.0,artist
American Authors,0MlOPi3zIDMVrfA9R04Fe3,1647915.0,,62.0,artist
Good Charlotte,5aYyPjAsLj7UzANzdupwnS,2861195.0,"pop punk, punk, emo",64.0,artist
Masked Wolf,1uU7g3DNSbsu0QjSEqZtEd,788814.0,,60.0,artist
Heroes Del Silencio,3qAPxVwIQRBuz5ImPUxpZT,2967990.0,"rock en español, latin rock, mexican rock, latin alternative",67.0,artist
Nine Inch Nails,0X380XXQSNBYuleKzav5UO,3073642.0,"industrial rock, industrial, industrial metal, alternative metal, nu metal",71.0,artist
Current Joys,0m5FakHKCQdA7UN0PIzMcL,1766625.0,lo-fi indie,69.0,artist
Abel Pintos,6HTUcOExehqydqa7C3usAa,3696547.0,"folklore argentino, cuarteto",65.0,artist
December Avenue,4qFxP3qN9GsnZDOkAE6x2m,8346315.0,"opm, pinoy indie, p-pop, harana, pinoy alternative, kundiman, batak, pinoy rock",72.0,artist
YOVNGCHIMI,4aSlfXDn9R60UlbZEboBUy,1596184.0,"trap latino, urbano latino",68.0,artist
Heuss L'enfoirÃ©,,,,,
Standly,0rjms710nwQTdrQheXHJfz,1367835.0,"reggaeton chileno, chilean trap, chilean mambo, mambo, reggaeton",65.0,artist
Remmy Valenzuela,4stSxe6AbpXw3x7nRDsYVX,2341652.0,"banda, norteño, sierreño, corrido",68.0,artist
Judas Priest,2tRsMl4eGxwoNabM08Dm4I,4530252.0,"heavy metal, metal, hard rock, glam metal",65.0,artist
FKJ,1SAObfwYJSC9qgMlCcUVRp,73.0,,7.0,artist
Andy Williams,4sj6D0zlMOl25nprDJBiU9,591446.0,"christmas, adult standards",64.0,artist
Boza,2NfSBtmWe7oPw1EmetJVso,980937.0,"reggaeton, urbano latino, latin afrobeats, pop urbano",69.0,artist
N.W.A.,2QsynagSdAqZj3U9HgDzjD,13388702.0,"reggae, roots reggae",79.0,artist
Paolo Nutini,7x5rK9BClDQ8wmCkYAGsQp,1544911.0,,65.0,artist
Yiruma,0fauHpmSHwodVYIjTqOGHz,1239669.0,neoclassical,64.0,artist
O Rappa,1A5QJAC1vdhbhPE25Q0x0f,3855440.0,"brazilian rock, mpb, brazilian pop, brazilian hip hop, reggae",68.0,artist
Kansas,2hl0xAkS2AIRAu23TVMBG1,1944624.0,"classic rock, progressive rock, aor",65.0,artist
Ovi,4o0NtnL2m0lzZmEdRas1qv,1470481.0,"corridos tumbados, corrido, trap latino, sad sierreño, urbano latino, corridos bélicos",68.0,artist
Neo Beats,6PERJZF7wohA034PAxDK0b,134876.0,"brazilian hip hop, brazilian trap, trap funk, trap",65.0,artist
PXNDX,5NNlkZBrBpOJ7C11JwVxIj,1717849.0,"rock en español, mexican rock, latin rock",66.0,artist
Tom Grennan,5SHxzwjek1Pipl1Yk11UHv,614580.0,,63.0,artist
Fugees,2WKdxPFRD7IqZvlIAvhMgY,1667313.0,east coast hip hop,65.0,artist
Ramones,1co4F2pPNH8JjTutZkmgSm,2910491.0,"punk, proto-punk",64.0,artist
Dewa 19,48bKH1ugFBhERC1rdojP9d,11282907.0,"indonesian pop, indonesian rock, indorock, malay",70.0,artist
Kris Kross Amsterdam,4LcUpNlXFEleaLlelmkv2R,259216.0,hollands,58.0,artist
Mc Rodrigo do CN,54bV1pHNm5h5EcEgMis1RC,304413.0,"brazilian funk, funk de bh, funk carioca",78.0,artist
Lyodra,6Sv2jkzH9sWQjwghW5ArMG,7546179.0,"indonesian pop, batak, malay",67.0,artist
BLANCO,5CiGnKThu5ctn9pBxv7DGa,1636941.0,,73.0,artist
Ben E. King,3plJVWt88EqjvtuB4ZDRV3,714641.0,,65.0,artist
Dillon Francis,5R3Hr2cnCCjt220Jmt2xLf,1142861.0,"moombahton, edm",58.0,artist
Boston,29kkCKKGXheHuoO829FxWK,3183332.0,"classic rock, aor",65.0,artist
The Head And The Heart,0n94vC3S9c3mb2HyNAOcjg,1150100.0,"indie folk, folk pop, folk",63.0,artist
Cascada,0N0d3kjwdY2h7UVuTdJGfp,617454.0,"europop, eurodance",66.0,artist
Elderbrook,2vf4pRsEY6LpL5tKmqWb64,529259.0,,67.0,artist
Delacruz,1MzXJ8AaHdidMAnjgcahS4,3038668.0,"brazilian hip hop, brazilian pop",68.0,artist
Zack Tabudlo,67IN4cLJ7798gUapyZlmac,4799843.0,"opm, harana, p-pop, kundiman, pinoy r&b, pinoy indie",64.0,artist
Leonard Cohen,5l8VQNuIg0turYE1VtM9zV,3707360.0,singer-songwriter,64.0,artist
Sheck Wes,2RDOrhPqAM4jzTRCEb19qX,1786205.0,,63.0,artist
Sofi Tukker,586uxXMyD5ObPuzjtrzO1Q,930831.0,,65.0,artist
Fuse ODG,374sWpAJsbZckf98df2jJJ,150388.0,"azonto, afrobeats, hiplife",59.0,artist
Mabel Matiz,1dpqJqIuNqideTvmxBsSku,5407759.0,turkish pop,66.0,artist
Tammi Terrell,75jNCko3SnEMI5gwGqrbb8,239511.0,motown,65.0,artist
Nayer,1ruutHJcECI7cos2n5TqpO,35001.0,,69.0,artist
Men At Work,0f3EsoviYnRKTkmayI3cux,1579567.0,,68.0,artist
grandson,4ZgQDCtRqZlhLswVS6MHN4,1230940.0,,64.0,artist
New Order,0yNLKJebCb8Aueb54LYya3,2475848.0,"new wave, synthpop, post-punk, madchester",66.0,artist
Ernia,3fhMfkPPzksWuw0hEm4ldm,1030630.0,italian trap,71.0,artist
JosÃ© GonzÃ¡lez,,,,,
YBN Nahmir,3gGUMEwIX6XodWsYEvKSal,3072540.0,,58.0,artist
Hoobastank,2MqhkhX4npxDZ62ObR5ELO,2747781.0,nu metal,67.0,artist
Big One,2OhUNb01gLwygOizYvTm0e,893693.0,"argentine trap, cuarteto, cumbia",65.0,artist
Bushido,3c96G4d2lUOxhomM2mby5S,1241811.0,german hip hop,63.0,artist
The Wiggles,2JY5qzEozvTdogkDTkkOMf,332604.0,"children's music, lullaby",67.0,artist
Ãcaro e Gilmar,,,,,
Stone Sour,49qiE8dj4JuNdpYGRPdKbF,3105430.0,"post-grunge, alternative metal, nu metal",64.0,artist
Money Man,3tJoFztHeIJkJWMrx0td2f,5155880.0,,74.0,artist
Paulina Rubio,1d6dwipPrsFSJVmFTTdFSS,3048827.0,latin pop,67.0,artist
Asking Alexandria,1caBfBEapzw8z2Qz9q0OaQ,2426708.0,"metalcore, screamo, post-hardcore, metal, emo",63.0,artist
NOTD,5jAMCwdNHWr7JThxtMuEyy,324375.0,,59.0,artist
Maggie Lindemann,0uGk2czvcpWQA383Im6ajf,2047579.0,,63.0,artist
112,69zCl5K7XeVrbgvwviLSzB,23.0,,2.0,artist
Maneva,1OFP2fSFWTfJ80rzUo5AGb,1848333.0,"reggae, brazilian pop, mpb, roots reggae",66.0,artist
Marisela,73c2MjCAFNyKYIs7nBlqG2,2588749.0,,68.0,artist
Snow,1Yk912s46hRDu0aEvLG8WO,3346.0,,13.0,artist
DeJ Loaf,7kFfY4UjNdNyaeUgLIEbIF,2053706.0,,64.0,artist
Amanda Seyfried,5RZjpmuD14JKXvB8Ry1G1u,118640.0,musicals,63.0,artist
Still Woozy,4iMO20EPodreIaEl8qW66y,1087640.0,bedroom pop,61.0,artist
Dave Matthews Band,2TI7qyDE0QfyOlnbtfDo7L,2120002.0,jam band,62.0,artist
El Cuarteto De Nos,13JJKrUewC1CJYmIDXQNoH,2981383.0,"cuarteto, argentine rock, latin rock, rock en español",68.0,artist
Duncan Laurence,3klZnJvYGIbWritVwQD434,731450.0,,64.0,artist
Kaskade,6TQj5BFPooTa08A7pk8AQ1,998144.0,edm,63.0,artist
Perera DJ,1Bp5RHQ2K9k986YoxNvACB,811377.0,"brazilian funk, funk consciente, trap funk",69.0,artist
Nightwish,2NPduAUeLVsfIauhRwuft1,2429489.0,"symphonic metal, gothic metal, power metal, metal, folk metal, gothic rock",65.0,artist
BjÃ¶rn Skifs,,,,,
Smino,1ybINI1qPiFbwDXamRtwxD,1058216.0,,64.0,artist
Marc E. Bassy,3tQx1LPXbsYjE9VwN1Peaa,418334.0,,54.0,artist
HONNE,0Vw76uk7P8yVtTClWyOhac,1608448.0,,61.0,artist
Twista,6vbY3hOaCAhC7VjucswgdS,1239255.0,,65.0,artist
La K'onga,3ghRXw2nUEH2THaL82hw8R,3210745.0,"cuarteto, cumbia",66.0,artist
Los Legendarios,0n6sKrG0xKAf8xmdqeNGke,91152.0,reggaeton,56.0,artist
Bruno Martini,5veVxxPm1vzgi6pO2iVA8L,165818.0,"brazilian pop, brazilian bass",62.0,artist
Fiersa Besari,06QVnTCdjs4jPKO0487EGV,5728148.0,"indonesian indie, indonesian pop",65.0,artist
Nothing But Thieves,1kDGbuxWknIKx4FlgWxiSp,1327789.0,,63.0,artist
Eduardo Costa,2OUgs5INWK2UEvZ6amWiJr,3922609.0,"sertanejo tradicional, sertanejo, sertanejo universitário",69.0,artist
Flow G,3PDFGpPl4ienSn5Vwisfrh,3926630.0,"pinoy hip hop, pinoy r&b, opm, p-pop",68.0,artist
Yellow Claw,47z7ZrgFoBvVpCnElCE3Zh,1045074.0,"edm, edm trap",60.0,artist
Rush,0GWCNkPi54upO9WLlwjAHd,2666001.0,,64.0,artist
Shekhar Ravjiani,4xd7mLI7urqrxELaXhAvzw,2511118.0,"bollywood, hindi pop, desi",67.0,artist
Foals,6FQqZYVfTNQ1pCqfkwVFEa,1462278.0,indie,62.0,artist
Al Green,3dkbV4qihUeMsqN4vBGg93,2286948.0,"soul, classic soul, motown, soul blues",66.0,artist
Kako,5InVWl8IZB8zFAoNa5roKm,1489537.0,"funk consciente, brazilian funk, trap funk",69.0,artist
Sonder,2ICR2m4hOBPhaYiZB3rnLW,2082803.0,"dark r&b, r&b",70.0,artist
Massive Attack,6FXMGgJwohJLUSr5nVlf9X,2672298.0,"trip hop, downtempo",69.0,artist
Tribo da Periferia,1xxS2WrLlgl9QNGEUCsbPG,4126142.0,brazilian hip hop,69.0,artist
Brett Eldredge,0qSX3s5pJnAlSsgsCne8Cz,1494514.0,"country, christmas",58.0,artist
Nusrat Fateh Ali Khan,5HcunTidTUrOaf8V0iJcvl,9778857.0,"qawwali, ghazal, sufi",68.0,artist
CYRIL,11kt6ggsdxvI8MhyeSMKom,435145.0,,76.0,artist
Project Pat,08Ld63UgKrJ0nZnCkzHtzc,956965.0,"southern hip hop, crunk, gangster rap",66.0,artist
Emis Killa,6FtwCmLY6L1sqvjaQ2lV6G,1659216.0,italian trap,63.0,artist
Staind,5UHeeAHp48bScX1RfoUt8m,3832.0,,27.0,artist
The Wombats,0Ya43ZKWHTKkAbkoJJkwIB,1111535.0,indie,62.0,artist
Like Mike,73jBynjsVtofjRpdpRAJGk,3588065.0,"big room, electronica, edm",71.0,artist
Patricio Rey y sus Redonditos de Ricota,6byQKddO1b34lXC2ZEjehQ,2253875.0,argentine rock,69.0,artist
Father John Misty,2kGBy2WHvF0VdZyqiVCkDT,957501.0,,65.0,artist
Los Acosta,1sxekzjeHJaqkZbpaaGR9x,2650490.0,"grupera, cumbia, cumbia sonidera",68.0,artist
Diana Ross,3MdG05syQeRYPPcClLaUGl,2211648.0,"motown, disco",65.0,artist
Caamp,0wyMPXGfOuQzNR54ujR9Ix,748805.0,"indie folk, folk",68.0,artist
LUM!X,0TKFPt9w0AAEnhB9bd0pLy,224839.0,"slap house, melbourne bounce",64.0,artist
Trap Capos,2pQAUIesBqfT87PaM1ijtk,1906757.0,"trap latino, trap",71.0,artist
Russ Millions,3FoFW2AoUGRHBacC6i4x4p,1039577.0,"uk drill, drill, grime, uk grime",61.0,artist
K-391,6pWcSL9wSJZQ9ne0TnhdWr,532851.0,,62.0,artist
Neon Trees,0RpddSzUHfncUWNJXKOsjy,1285393.0,,64.0,artist
Estelle,5T0MSzX9RC5NA6gAI6irSn,388686.0,,65.0,artist
Young Cister,0Yg29FX1M4ayqjXs0ttZFq,767036.0,"chilean trap, reggaeton chileno, chilean mambo",73.0,artist
Molotov,27Owkm4TGlMqb0BqaEt3PW,2496309.0,"rock en español, mexican rock, latin rock, ska, latin alternative, mexican hip hop, latin hip hop",66.0,artist
Megan Moroney,5Ppie0uPnbnvGBYRwYmlt0,1174827.0,country,74.0,artist
Joe Hisaishi,7nzSoJISlVJsn7O0yTeMOB,1491296.0,"japanese classical, anime",68.0,artist
Brooke Ligertwood,7iETGaxJ4crz3qaljDPCKC,235064.0,"worship, christian, pop worship, gospel",68.0,artist
Sleeping With Sirens,3N8Hy6xQnQv1F1XCiyGQqA,2564854.0,"emo, post-hardcore, screamo",65.0,artist
Forrest Frank,1scVfBymTr3CeZ4imMj1QJ,2313284.0,"christian, christian pop, christian hip hop, worship, gospel r&b",78.0,artist
Mc Kadu,21ELc2P2rA3Cu6xw3VWqvv,1796036.0,"brazilian funk, funk consciente, trap funk",69.0,artist
Thousand Foot Krutch,6GfiCQDFYANz5wUkSmb3Dr,1494369.0,"christian rock, christian alternative rock, rap metal",64.0,artist
Mike BahÃ­a,,,,,
Mt. Joy,69tiO1fG8VWduDl3ji2qhI,646886.0,,67.0,artist
Sticky Fingers,3ZGr7nQBXDU2WhyXgRVbt0,1172911.0,surf rock,63.0,artist
Enjambre,1ZdhAl62G6ZlEKqIwUAfZR,1984864.0,"mexican indie, rock en español, mexican rock, latin indie, latin rock",70.0,artist
Scooter,0HlxL5hisLf59ETEPM3cUA,963723.0,"happy hardcore, eurodance",66.0,artist
MC LUUKY,70jpkgy5oGT4YjaGFpCpk7,1610909.0,"brazilian funk, trap funk, funk consciente",74.0,artist
Chino & Nacho,5NS0854TqZQVoRmJKSWtFZ,3157023.0,"merengue, reggaeton, latin",65.0,artist
James Horner,3PhL2Vdao2v8SS8AptuhAr,351582.0,soundtrack,64.0,artist
Matheus Fernandes,37mqXU98U5GmH5ZDtlHM1c,940186.0,"piseiro, sertanejo, pagode, forró, arrocha, sertanejo universitário",68.0,artist
The Temper Trap,4W48hZAnAHVOC2c8WH8pcq,774948.0,,69.0,artist
The Jordanaires,6CXezToiGS8K6jr9kr8Muv,11021.0,"classic country, christian country",54.0,artist
Rob Zombie,3HVdAiMNjYrQIKlOGxoGh5,3677408.0,"industrial metal, industrial rock, alternative metal, metal, nu metal",68.0,artist
AlunaGeorge,2VAnyOxzJuSAj7XIuEOT38,441929.0,,61.0,artist
iamjakehill,26JloX1vHxGGrGUVeMItFJ,639017.0,emo rap,59.0,artist
AWOLNATION,4njdEjTnLfcGImKZu1iSrz,2060492.0,,60.0,artist
Bryce Vine,1ShZZUjkbXCjhwrb18BA8I,527381.0,,59.0,artist
Gavin James,25tMQOrIU4LlUo6Sv8v5SE,716881.0,,55.0,artist
The Prodigy,4k1ELeJKT1ISyDv8JivPpB,2845133.0,"big beat, breakbeat, hardcore techno",65.0,artist
Sub Urban,7gXb99Sf9nNmpNYeAgIQFG,1885009.0,,65.0,artist
Hov1,68dW5BU6sdVNf099EylxEt,386996.0,swedish pop,64.0,artist
Tom Misch,1uiEZYehlNivdK3iQyAbye,1357329.0,indie soul,64.0,artist
KATSEYE,3c0gDdb9lhnHGFtP4prQpn,5519681.0,k-pop,83.0,artist
Nico & Vinz,0awl5piYwO0CDTHEkCjUhn,574765.0,,62.0,artist
El Makabelico,,,,,
Bone Thugs-N-Harmony,5spEJXLwD1sKUdC2bnOHPg,3307827.0,"gangster rap, old school hip hop, g-funk",65.0,artist
JACKBOYS,7A8S43ryYdbWpJKeHRZRcq,1322508.0,,62.0,artist
Sukhwinder Singh,19MVxKZZdPj2X0F8pi0OCT,1124059.0,"bollywood, desi, hindi pop",69.0,artist
Chase & Status,3jNkaOXasoc7RsxdchvEVq,1204564.0,"drum and bass, jungle",67.0,artist
Granular,1jfnMuDBl5OaAoU0VwLD8m,4678.0,,63.0,artist
Faye Webster,5szilpXHcwOqnyKLqGco5j,2184413.0,,72.0,artist
August Alsina,19Fi1Rj7kk8kyiwxpXy3yM,2749767.0,r&b,62.0,artist
Duman,6RTC1abMgBC7Krg6qJQHJh,7338682.0,"anatolian rock, turkish pop",65.0,artist
The Cardigans,1tqZaCwM57UFKjWoYwMLrw,1676186.0,swedish pop,69.0,artist
Death Cab for Cutie,0YrtvWJMgSdVrk3SfNjTbx,1602551.0,,61.0,artist
Iron & Wine,4M5nCE77Qaxayuhp3fVn4V,1158394.0,indie folk,62.0,artist
Snakehips,2FwJwEswyIUAljqgjNSHgP,370460.0,,56.0,artist
Yebba,1ooV8YZC1KbpEcrmI8WH0F,779598.0,,71.0,artist
Nessa Barrett,7pwufEBGfggjoI8twqlsmQ,1722300.0,,68.0,artist
TobyMac,5VX8hxrcfJWwaTLiqGUHG3,1522452.0,"christian, christian pop, ccm, christian rock, christian hip hop, cedm, worship, christian alternative rock",66.0,artist
Boy Wonder CF,01nUdqwuIHCHLZNP2TvYVF,169338.0,reggaeton,64.0,artist
Shaan,5cB4d4jPYjMT326sjihQ4m,9242260.0,"bollywood, hindi pop, desi, desi pop, bangla pop",69.0,artist
Amenazzy,6kq4GHwUcUojGIu0ziSNXf,3332839.0,"trap latino, reggaeton, urbano latino, dembow",63.0,artist
Catfish and the Bottlemen,2xaAOVImG2O6lURwqperlD,1177928.0,"indie, indie rock",62.0,artist
K.I.Z,0bMt8SJlp0gFRUufzifS05,980398.0,german hip hop,64.0,artist
Cup of Joe,61nn6nOoLWjVC1ER2qFAvN,4564630.0,"opm, harana, p-pop, pinoy indie, kundiman",76.0,artist
IZA,5XPrniVXXXD0021qH0ed6b,3551.0,canzone napoletana,13.0,artist
Crowded House,7ohlPA8dRBtCf92zaZCaaB,1054837.0,,68.0,artist
Elvis Crespo,1c22GXH30ijlOfXhfLz9Df,1231943.0,"merengue, latin dance, salsa, latin",66.0,artist
Fedez,3pgCLfNbw5ozIfoNsvDU7i,2112338.0,,61.0,artist
Yeah Yeah Yeahs,3TNt4aUIxgfy9aoaft5Jj2,1477417.0,indie rock,66.0,artist
Haricharan,1QvyquqkuuwUzdszyoKIy4,3886417.0,"mollywood, tollywood, tamil pop, telugu pop, malayalam pop, kollywood, tamil dance, kannada pop",70.0,artist
ANNA,6odZawmrohyeR6Ktf0fWwG,6775.0,epadunk,47.0,artist
Josman,6dbdXbyAWk2qx8Qttw0knR,1447947.0,french rap,70.0,artist
Payal Dev,6FtZhorjCMfkaVJ7kKdmq7,3476347.0,"bhajan, devotional, bollywood, desi pop, hindi pop",67.0,artist
Nemzzz,3DHtfeD4PsmR9YGhCP4VF7,1579926.0,"uk drill, drill",73.0,artist
Hiphop Tamizha,7zFBW2JxM4bgTTKxCRcS8Q,12373808.0,"tamil hip hop, tamil pop, kollywood, tamil dance, tamil indie",68.0,artist
Fernando & Sorocaba,1oSgjdbgLYULVmEBojPRw8,4793467.0,"sertanejo, sertanejo universitário, agronejo, piseiro, arrocha",65.0,artist
Daughtry,5P5FTygHyx2G57oszR3Wot,2385776.0,,65.0,artist
DRAM,7xFAkXgK99h0nlTo1kHagi,121568.0,,59.0,artist
Brandy,05oH07COxkXKIMt6mIPRee,4130940.0,r&b,67.0,artist
Boomdabash,4mAsWDGLUIEdo6imU77WG6,773222.0,,54.0,artist
Sheryl Crow,4TKTii6gnOnUXQHyuo9JaD,1337094.0,,66.0,artist
Shinda Kahlon,6aQfrWHwAcuY8IYItbChZh,873815.0,"punjabi hip hop, punjabi pop, desi, bhangra, desi hip hop",67.0,artist
Mc Pedrinho,1etNnR2SdlelBQAICa2Q5m,4689455.0,brazilian funk,66.0,artist
Petit Biscuit,6gK1Uct5FEdaUWRWpU4Cl2,986929.0,,59.0,artist
DJ BOY,5ncITNKBT3RMa1U2NsuE7V,1257166.0,"funk consciente, brazilian funk, trap funk",67.0,artist
Dirty Heads,6GkJh85o22LfD2vgL9DP6f,881167.0,"reggae rock, reggae",61.0,artist
Siddhartha,2aqFBHOpM9uIgBpUsdq09x,1595203.0,"mexican indie, latin indie, latin alternative, rock en español",68.0,artist
Auli'i Cravalho,,,,,
Skank,4C4kpaAdp6aKSkguw40SsU,3324793.0,"brazilian rock, mpb, brazilian pop, pop rock",66.0,artist
Duckjay,7b5XefluHSHw1lKQkqIZO0,67452.0,brazilian hip hop,67.0,artist
Mecano,5BMgsAFg8rZQc3tqs5BB8G,2126280.0,"rock en español, latin pop",66.0,artist
El Bogueto,3S9Hg7sRKhmtWunFZ2yAYP,1420743.0,"reggaeton mexa, reggaeton",74.0,artist
The Wanted,2NhdGz9EDv2FeUw6udu2g1,2444105.0,,62.0,artist
Belanova,3oNy8cjBtJzLC07I70sklp,2094674.0,latin pop,70.0,artist
Binomio de Oro de AmÃ©rica,,,,,
Anna Kendrick,6xfqnpe2HnLVUaYXs2F8YS,391466.0,children's music,62.0,artist
Fito Paez,1bZNv4q3OxYq7mmnLha7Tu,2089096.0,"argentine rock, latin rock, rock en español, trova",65.0,artist
Lecrae,1CFCsEqKrCyvAFKOATQHiW,1398051.0,"christian hip hop, christian, gospel r&b, christian pop, rap chrétien, chinese hip hop",65.0,artist
MotÃ¶rhead,,,,,
Alle Farben,61ipISvUVa5LkJlKZnm3Oo,365858.0,,60.0,artist
Felipe AraÃºjo,,,,,
Gur Sidhu,0QntOArZgiNHoemAzwJPu5,1428844.0,"punjabi pop, punjabi hip hop, bhangra",77.0,artist
Celia Cruz,2weA6hhVqTIN2gSn9PUB9U,719533.0,"salsa, son cubano, bolero, cha cha cha, merengue, mambo, latin, latin dance",63.0,artist
Bruno Major,0hDjKSKjl1DC7ovYTDJHe8,1565690.0,,62.0,artist
KSHMR,2wX6xSig4Rig5kZU6ePlWe,1779527.0,"big room, edm, slap house, techno",62.0,artist
Dylan Scott,78YqeIji3mgAS2K1Maca6x,1915795.0,country,65.0,artist
Adriel Favela,0PrhwIWbqYFYyY2ZrkIWgI,1648466.0,"corrido, banda, corridos tumbados, sierreño, corridos bélicos, sad sierreño",60.0,artist
Mazzy Star,37w38cCSGgKLdayTRjna4W,1837373.0,"dream pop, shoegaze, slowcore",71.0,artist
Farid Bang,2JwyRtuXf2l6sTnSnGVIa1,838652.0,german hip hop,59.0,artist
Aqua,6kBjAFKyd0he7LiA5GQ3Gz,782305.0,"europop, eurodance",64.0,artist
Placebo,6RZUqkomCmb8zCRqc9eznB,2099691.0,britpop,63.0,artist
Josh A,2rWCIhENZyPVDAeFC0ESWN,682831.0,emo rap,56.0,artist
Pancho Barraza,5dmU7FrmtbQaSzIvGsE4Jp,3471967.0,"banda, norteño, grupera, ranchera",67.0,artist
"Hank Williams, Jr.",2dyeCWctcFRt3Pha76ONgb,1908403.0,"outlaw country, classic country, country, honky tonk, country rock",67.0,artist
DAY6,5TnQc2N1iKlFjYD7CPGvFc,3878342.0,"k-rock, k-pop",66.0,artist
Tay-K,2ODbg2404zUzTi02qIPEjB,3787995.0,,60.0,artist
Conrad Sewell,1rw8ZTLnDHd74TWDDukjVi,128155.0,,60.0,artist
Palak Muchhal,3yMmYEklQ7gLOZXEFNd3xr,10800210.0,"bollywood, hindi pop, gujarati garba",70.0,artist
Vasco Rossi,5l4nhyz8876RhgE2d18h65,4161001.0,"italian singer-songwriter, singer-songwriter, italo dance",65.0,artist
Djavan,5rrmaoBXZ7Jcs4Qb77j0YA,3727685.0,"mpb, bossa nova",68.0,artist
LEA,4Va7Ku1bN9OyFfAaJRDDp2,434.0,,14.0,artist
Bonobo,0cmWgDlu9CwTgxPhf403hb,1469473.0,"trip hop, downtempo, nu jazz, electronic",62.0,artist
Malik Montana,1Kjs5u8GQf6zCFdTj6SI9E,1389224.0,,69.0,artist
Leto,5BuWpYnKO5UvKRsppHME2o,89.0,,1.0,artist
Phantogram,1l9d7B8W0IHy3LqWsxP2SH,972262.0,,70.0,artist
Fleet Foxes,4EVpmkEwrLYEg6jIsiPMIb,1448773.0,"indie folk, folk, indie",63.0,artist
CORPSE,7yntSJ6uojO3z6GFUVwhAW,2395811.0,trap metal,60.0,artist
Lucky Brown,11HepfI1lj6KJHj651rZhM,1073909.0,"reggaeton chileno, chilean mambo, chilean trap, mambo, rkt",73.0,artist
Fito y Fitipaldis,1tZ99AnqyjgrmPwLfGU5eo,2392781.0,,68.0,artist
Gibbs,0Y4inQK6OespitzD6ijMwb,1482966.0,"alternative hip hop, jazz rap",69.0,artist
Frankie Ruiz,4dLvccxeQIM5u80Ri0u9OV,2306197.0,"salsa, merengue",69.0,artist
Abhijeet,2ZRrPOjBIWoKK5rHedLijj,5972015.0,"bollywood, hindi pop",70.0,artist
Asha Bhosle,5as8A4G47Ohu9NSWs3Je8U,10389548.0,"ghazal, marathi pop, bangla pop, bollywood, hindi pop",71.0,artist
Eddie Santiago,5Wg6XnPTp0xXxFCjywwR9I,2677009.0,"salsa, merengue",68.0,artist
Thamarai,6z3KmBBSYseegqLrRZXZxe,242645.0,"tamil pop, kollywood",68.0,artist
Abraham Mateo,2bxxlINUlcMQQb39K7IopR,1604392.0,,68.0,artist
Colter Wall,3xYXYzm9H3RzyQgBrYwIcx,1619829.0,"outlaw country, southern gothic, country, red dirt, alt country, bluegrass, americana",68.0,artist
Clave Especial,0NlNru2YcUz6RbnpYGQz26,1212607.0,"corrido, corridos tumbados, corridos bélicos, música mexicana",75.0,artist
Slayer,1IQ2e1buppatiN1bxUVkrk,4472127.0,"thrash metal, metal, speed metal, heavy metal, groove metal, death metal",64.0,artist
Kristen Bell,2kHxkdiKCSnHMkhIgFBZaI,164175.0,,64.0,artist
Millonario,2N2aJ1SXQxMkhHD8C6fhYD,2915720.0,"mexican hip hop, latin hip hop",69.0,artist
BlocBoy JB,4TEJudQY2pXxVHPE3gD2EU,1435829.0,,54.0,artist
DJ Oreia,1b8S7EPzdckRyIh0uSbOMI,460133.0,"brazilian funk, funk consciente, trap funk",70.0,artist
Iyaz,5tKXB9uuebKE34yowVaU3C,1160662.0,,65.0,artist
Xzibit,4tujQJicOnuZRLiBFdp3Ou,2228181.0,"west coast hip hop, gangster rap, g-funk, old school hip hop, hardcore hip hop, hip hop",64.0,artist
Billy Talent,08yf5A2nS4XEeNvabDXqyg,1334531.0,punk,62.0,artist
Jatin-Lalit,4YgUVg4p7xtMOrOS4GjiJZ,472557.0,"bollywood, hindi pop, desi",69.0,artist
Josh Turner,7vCtweS8UVAXTyau2j0rDT,2718419.0,"country, christian country",64.0,artist
Quebonafide,1fxbULcd6ryMNc1usHoP0R,1401230.0,,66.0,artist
Stephanie Beatriz,5PYToRCsrnvikZg3yl2JMr,76091.0,,66.0,artist
Clayton & RomÃ¡rio,,,,,
Michael Kiwanuka,0bzfPKdbXL5ezYW2z3UGQj,1664508.0,soul,66.0,artist
sanah,0TMvoNR0AIJV138mHY6jdE,3174332.0,,66.0,artist
Lifehouse,5PokPZn11xzZXyXSfnvIM3,2148705.0,post-grunge,64.0,artist
