artist,followers,genres,popularity,type,rank,daily streams,peak daily,monthly listeners,total_page_views,total_songs_count,songs_with_duration_count
Mora,244.0,nan,5.0,artist,"11,664.2",7.086,"8,878.4","3,510.7",1396010.0,12.0,0.0
Brytiago,7709810.0,"trap latino, reggaeton, urbano latino, trap",74.0,artist,"7,215.0",2.984,"2,594.8",129.0,810153.0,10.0,3.0
Quavo,8105266.0,nan,77.0,artist,"18,398.2",3.755,"2,745.8",775.4,1236591.0,6.0,4.0
Mac Miller,12196853.0,nan,82.0,artist,"18,015.3",7.019,"16,748.9","11,697.7",14364255.0,18.0,5.0
50 Cent,18951237.0,"east coast hip hop, old school hip hop",83.0,artist,"17,876.3",9.011,"12,171.0","7,340.9",16341176.0,14.0,2.0
Natanael Cano,21617352.0,"corridos tumbados, corrido, corridos bélicos, sierreño, sad sierreño, electro corridos, música mexicana, banda",84.0,artist,"17,804.1",10.916,"12,036.5","6,528.1",861629.0,10.0,1.0
Gabito Ballesteros,6172951.0,"corrido, corridos tumbados, corridos bélicos, música mexicana, sad sierreño, electro corridos, sierreño, banda",80.0,artist,"7,825.5",6.115,"2,935.1",655.8,1005458.0,8.0,0.0
Trippie Redd,11041698.0,melodic rap,80.0,artist,"17,708.6",5.369,"10,994.2","5,547.8",9640657.0,20.0,6.0
Elton John,15588534.0,nan,81.0,artist,"17,565.3",6.254,"15,808.2","11,022.1",43190417.0,23.0,6.0
YoungBoy Never Broke Again,15028512.0,nan,85.0,artist,"17,359.8",11.963,"12,963.6","11,440.8",15381211.0,28.0,6.0
Tyga,7325534.0,nan,78.0,artist,"17,254.0",3.94,"7,196.6","2,684.1",9788242.0,17.0,6.0
Manuel Turizo,15754119.0,"reggaeton, pop urbano, latin, colombian pop",81.0,artist,"17,120.9",5.779,"7,855.0","5,264.7",586586.0,10.0,7.0
Romeo Santos,26647726.0,"bachata, latin",83.0,artist,"17,054.9",8.282,"11,894.5","6,988.3",3068218.0,15.0,11.0
K-391,532851.0,nan,62.0,artist,"1,868.9",0.468,764.7,148.4,586395.0,10.0,0.0
Ina Wroldsen,195529.0,norwegian pop,57.0,artist,"1,359.8",0.211,504.0,161.8,606188.0,13.0,9.0
The Neighbourhood,21707844.0,nan,84.0,artist,"16,832.7",12.02,"16,821.6","16,254.8",11211317.0,16.0,11.0
Jawsh 685,146233.0,nan,56.0,artist,"1,648.0",0.168,"1,643.5",64.0,902345.0,8.0,1.0
Charlie Puth,25357145.0,"soft pop, pop",80.0,artist,"16,639.1",6.649,"13,232.2","7,782.4",11364956.0,14.0,6.0
Metallica,32266072.0,"metal, thrash metal, rock, heavy metal, hard rock",82.0,artist,"16,621.5",7.645,"16,548.6","16,309.1",13114641.0,19.0,10.0
Luke Combs,13431133.0,country,83.0,artist,"16,602.4",8.13,"15,329.2","14,585.8",2424082.0,16.0,8.0
Zach Bryan,7351195.0,"country, red dirt",85.0,artist,"16,513.5",11.086,"16,481.2","13,183.1",4522983.0,15.0,2.0
Kodak Black,12509530.0,nan,80.0,artist,"16,479.1",5.711,"10,643.6","6,828.0",13569458.0,17.0,1.0
Gucci Mane,5997011.0,"southern hip hop, rap, trap",76.0,artist,"13,778.0",3.006,"6,719.2","1,472.5",7827210.0,16.0,2.0
USHER,13795886.0,r&b,81.0,artist,"16,470.2",7.481,"11,152.8","4,685.0",9275772.0,14.0,3.0
Summer Walker,8037666.0,r&b,77.0,artist,"9,808.2",3.361,"7,030.8","3,466.9",8206102.0,17.0,12.0
Henrique & Juliano,30182599.0,"sertanejo, sertanejo universitário, arrocha, agronejo",85.0,artist,"16,459.4",11.273,"13,574.7","13,158.0",46992.0,15.0,1.0
Bebe Rexha,9852051.0,nan,76.0,artist,"16,359.2",2.964,"5,606.4","2,665.1",2886941.0,10.0,2.0
Nico & Vinz,574765.0,nan,62.0,artist,"1,844.5",0.407,"1,615.1","1,412.8",2586202.0,17.0,10.0
Justin Timberlake,15865189.0,nan,82.0,artist,"16,333.5",8.145,"11,726.8","8,012.5",19213171.0,20.0,5.0
Anna Kendrick,391466.0,children's music,62.0,artist,"1,790.3",0.497,"1,149.2",615.5,1954379.0,13.0,4.0
Rae Sremmurd,7772606.0,nan,70.0,artist,"7,529.4",1.248,"6,769.6","3,814.8",24380118.0,17.0,9.0
Swae Lee,3034935.0,nan,77.0,artist,"16,257.3",4.188,446.5,128.6,632354.0,7.0,0.0
Kane Brown,5783025.0,"country, pop country",71.0,artist,"7,147.0",1.585,"4,671.4","2,940.3",1112315.0,13.0,7.0
Pop Smoke,15635970.0,"brooklyn drill, new york drill, drill",76.0,artist,"15,788.9",2.675,"14,261.0","7,649.3",13569544.0,18.0,10.0
Don Omar,16435559.0,"reggaeton, urbano latino",83.0,artist,"16,050.5",9.481,"12,724.0","6,957.9",3544261.0,18.0,13.0
Demi Lovato,27287087.0,nan,78.0,artist,"16,013.9",3.953,"10,723.6","9,230.0",8022178.0,15.0,11.0
LISA,69259.0,swedish pop,45.0,artist,"4,614.1",2.98,"3,991.7","3,201.5",12833306.0,20.0,0.0
JENNIE,12427174.0,k-pop,81.0,artist,"6,022.1",7.036,"3,361.3","2,660.5",5944990.0,12.0,10.0
Carlos Vives,6803913.0,"colombian pop, vallenato, latin, latin pop",72.0,artist,"5,293.2",1.75,"4,471.0","1,705.9",439055.0,13.0,3.0
TINI,9236250.0,latin pop,77.0,artist,"7,686.7",4.625,"5,290.2","1,680.5",236202.0,11.0,0.0
Aitana,3539539.0,nan,76.0,artist,"5,253.0",3.692,"3,188.3","1,611.3",527195.0,13.0,0.0
6ix9ine,6951592.0,nan,70.0,artist,"7,817.2",1.699,"6,411.0","2,167.5",26225058.0,17.0,11.0
PnB Rock,4290618.0,melodic rap,66.0,artist,"5,039.8",0.845,"2,214.2","1,103.5",4055178.0,12.0,6.0
Wisin,9064905.0,"reggaeton, urbano latino",80.0,artist,"12,411.8",3.995,"4,425.2",550.1,495078.0,12.0,0.0
Cris MJ,7035869.0,"reggaeton chileno, chilean trap, chilean mambo, reggaeton",81.0,artist,"9,736.0",6.841,"6,054.2","3,866.1",434662.0,7.0,5.0
JACKBOYS,1322508.0,nan,62.0,artist,"1,842.1",0.464,"1,842.1",48.9,4031273.0,6.0,6.0
CNCO,9360815.0,"reggaeton, latin",65.0,artist,"4,380.0",0.826,"3,901.7","2,573.7",3533409.0,18.0,13.0
Daft Punk,10903317.0,"french house, electronic, electro",82.0,artist,"15,582.5",7.207,"9,221.8","5,573.5",11977755.0,16.0,10.0
Don Toliver,7516605.0,nan,85.0,artist,"15,442.6",12.49,"8,889.2","5,938.4",3255196.0,12.0,5.0
Masego,1589412.0,nan,69.0,artist,"2,677.5",1.101,"2,080.1",788.7,1928768.0,16.0,12.0
Luis Miguel,20605783.0,"mariachi, bolero, latin pop, ranchera, villancicos",82.0,artist,"15,311.5",7.456,"15,294.3","15,281.7",274216.0,5.0,1.0
AC/DC,32378039.0,"rock, hard rock, classic rock, rock and roll",81.0,artist,"15,255.5",6.525,"15,255.5","15,255.5",5945441.0,20.0,13.0
Hozier,9129383.0,nan,82.0,artist,"15,251.1",7.68,"14,132.7","13,769.7",23020852.0,22.0,13.0
Tate McRae,9347897.0,nan,89.0,artist,"15,064.9",19.171,"13,459.9","12,301.6",7176989.0,15.0,9.0
P!nk,882.0,opera,20.0,artist,"15,045.8",4.407,"13,645.7","10,186.1",4242904.0,13.0,0.0
Christina Aguilera,9266136.0,nan,77.0,artist,"9,961.0",3.56,"5,458.5","4,165.8",4448524.0,17.0,4.0
Ellie Goulding,13231764.0,nan,79.0,artist,"15,013.3",4.196,"10,347.6","7,990.2",4142918.0,14.0,6.0
James Arthur,20882073.0,soft pop,79.0,artist,"14,984.0",6.932,"13,763.3","11,979.4",8766522.0,14.0,5.0
Mustard,1940178.0,nan,71.0,artist,"6,168.9",1.467,"3,221.1",4.2,5631963.0,14.0,1.0
Flo Rida,8985923.0,nan,79.0,artist,"14,691.2",6.212,"10,729.6","3,957.7",3756804.0,9.0,6.0
Florida Georgia Line,5592786.0,"country, pop country, acoustic country",70.0,artist,"9,446.0",1.461,"6,109.8","4,332.5",1201974.0,15.0,10.0
Tory Lanez,8313609.0,nan,80.0,artist,"14,688.3",5.7,"10,323.5","7,187.1",8352653.0,19.0,3.0
Polo G,13088496.0,nan,77.0,artist,"14,686.3",2.961,"10,258.4","6,721.3",7805632.0,14.0,0.0
Skylar Grey,673853.0,nan,66.0,artist,"3,697.6",0.842,801.8,504.3,1983123.0,12.0,3.0
Akon,73.0,nan,7.0,artist,"14,680.8",7.883,"6,803.1","3,708.2",9435195.0,14.0,8.0
Duki,1724.0,nan,34.0,artist,"14,569.1",5.243,"7,251.3","3,129.4",3876514.0,16.0,4.0
KHEA,6266565.0,"argentine trap, trap, trap latino",73.0,artist,"6,836.8",2.306,"3,209.9",597.6,2385606.0,13.0,0.0
Rusherking,1921853.0,"argentine trap, cuarteto",64.0,artist,"2,383.5",0.616,799.9,7.6,522765.0,8.0,0.0
DJ Snake,9336895.0,nan,78.0,artist,"14,515.0",4.138,"11,011.7",502.5,19436030.0,18.0,13.0
Pharrell Williams,5329507.0,nan,79.0,artist,"14,499.3",4.416,"3,598.2","2,614.9",4676744.0,10.0,1.0
Cody Johnson,1967179.0,"texas country, country, red dirt",74.0,artist,"4,001.3",2.644,"3,873.8","3,674.3",674914.0,15.0,0.0
C. Tangana,3090374.0,nan,72.0,artist,"5,098.5",1.97,"4,434.6","1,363.7",1042066.0,22.0,0.0
Nirvana,23471305.0,"grunge, rock",81.0,artist,"14,455.1",6.535,"14,455.1","14,454.4",23293266.0,18.0,11.0
Diplo,2818219.0,moombahton,78.0,artist,"14,415.4",4.606,"4,998.2",32.0,2022431.0,8.0,3.0
Skrillex,7527918.0,"dubstep, edm, electro, electronic",74.0,artist,"10,753.5",2.068,"5,092.8",902.1,2823674.0,9.0,7.0
Joji,10701323.0,nan,82.0,artist,"12,846.3",6.703,"11,973.6","10,654.8",15478238.0,16.0,10.0
BIN,882.0,opera,20.0,artist,"1,670.4",1.384,"1,035.7",7.4,50620.0,8.0,0.0
Britney Spears,17826762.0,pop,81.0,artist,"14,210.8",8.108,"12,386.0","11,796.3",10106192.0,19.0,13.0
Lil Durk,9551706.0,"chicago drill, drill",79.0,artist,"14,207.1",4.98,"6,242.8","2,598.2",9706704.0,22.0,5.0
King Von,7987338.0,"chicago drill, drill",75.0,artist,"5,324.8",2.927,"4,612.3","3,235.9",5464984.0,15.0,7.0
TOMORROW X TOGETHER,12055681.0,k-pop,77.0,artist,"6,402.6",2.698,"6,128.9","5,427.5",984200.0,4.0,1.0
FloyyMenor,2208509.0,reggaeton chileno,76.0,artist,"4,111.8",3.266,"3,613.7",876.4,695322.0,7.0,7.0
Fleetwood Mac,14017522.0,"classic rock, yacht rock, soft rock",84.0,artist,"14,066.9",9.422,"14,066.6","14,066.1",8013510.0,16.0,6.0
Justin Quiles,5030842.0,reggaeton,77.0,artist,"13,951.8",3.965,"4,512.2","1,851.6",335347.0,7.0,2.0
Chencho Corleone,2328868.0,reggaeton,76.0,artist,"9,748.0",3.626,524.4,250.9,50477.0,2.0,0.0
Kid Cudi,7707400.0,nan,79.0,artist,"13,849.2",5.4,"9,749.9","5,301.6",7996695.0,11.0,2.0
Black Eyed Peas,9593964.0,nan,81.0,artist,"13,783.6",6.81,"13,323.4","9,938.7",6605742.0,16.0,9.0
Green Day,17372217.0,"punk, pop punk",81.0,artist,"13,756.3",6.088,"13,648.9","13,647.8",10815456.0,18.0,11.0
Radiohead,13936514.0,"art rock, alternative rock",85.0,artist,"13,608.1",12.607,"13,605.2","13,538.4",31277395.0,19.0,11.0
Bob Marley & The Wailers,13388702.0,"reggae, roots reggae",79.0,artist,"13,583.8",4.655,"13,433.4","12,503.5",10115574.0,19.0,13.0
ScHoolboy Q,5041858.0,nan,72.0,artist,"7,297.3",1.871,"4,377.6","1,574.8",16223584.0,16.0,0.0
Raekwon,666205.0,"east coast hip hop, hardcore hip hop, old school hip hop, hip hop",62.0,artist,"1,320.8",0.393,326.4,53.2,2465908.0,15.0,1.0
Fall Out Boy,11427378.0,"emo, pop punk",78.0,artist,"13,376.5",3.268,"12,148.7","11,327.5",9605591.0,18.0,9.0
Lewis Capaldi,14065024.0,soft pop,79.0,artist,"13,068.1",5.268,"13,068.1","12,604.5",10525346.0,16.0,14.0
Roddy Ricch,11871694.0,melodic rap,75.0,artist,"12,996.3",2.5,"6,254.9","4,647.3",9182875.0,14.0,7.0
Morat,13942839.0,"colombian pop, latin pop",79.0,artist,"12,975.3",4.43,"10,598.8","7,745.1",379883.0,12.0,0.0
Ne-Yo,15028512.0,nan,85.0,artist,"12,951.4",6.44,"5,967.3","5,248.5",3058415.0,16.0,7.0
Jorge & Mateus,24102112.0,"sertanejo, sertanejo universitário, arrocha, agronejo",80.0,artist,"12,950.4",5.685,"9,824.0","9,368.7",6980.0,14.0,0.0
Camilo,20469836.0,"colombian pop, pop urbano",78.0,artist,"12,936.2",4.749,"7,679.8","3,255.3",350312.0,10.0,5.0
El Jordan 23,1697582.0,"reggaeton chileno, chilean trap, chilean mambo, reggaeton mexa, mambo, reggaeton",64.0,artist,"1,301.0",0.654,881.0,73.0,268102.0,11.0,0.0
Bhavi,1663877.0,"argentine trap, trap",66.0,artist,"1,587.0",0.782,770.3,100.4,1031915.0,11.0,0.0
Standly,1367835.0,"reggaeton chileno, chilean trap, chilean mambo, mambo, reggaeton",65.0,artist,"1,982.4",0.83,"1,041.3",691.7,86002.0,9.0,5.0
Reik,314.0,nan,11.0,artist,"10,994.2",3.53,"9,145.5","4,759.8",355604.0,9.0,0.0
Milo j,8984368.0,argentine trap,82.0,artist,"6,165.9",8.226,"3,887.5","2,462.8",100072.0,3.0,0.0
LIT killah,6367050.0,"argentine trap, trap latino, trap, urbano latino",69.0,artist,"3,405.5",1.126,"1,681.6",385.0,661271.0,12.0,0.0
Taiu,118945.0,argentine trap,65.0,artist,"2,061.3",0.81,5.9,nan,37813.0,3.0,0.0
NF,6240.0,nan,29.0,artist,"12,848.0",3.278,"12,637.8","11,375.2",12362340.0,18.0,0.0
88rising,1043995.0,nan,64.0,artist,"2,290.5",0.67,"1,891.3",nan,4027516.0,17.0,5.0
Daniel Caesar,11254403.0,nan,85.0,artist,"12,709.4",13.898,"10,000.5","5,464.4",14706940.0,15.0,8.0
Bryson Tiller,10590834.0,"trap soul, r&b",80.0,artist,"12,685.0",4.467,"8,436.1","8,084.3",20154456.0,17.0,10.0
Lyanno,2017304.0,"reggaeton, trap latino, urbano latino",71.0,artist,"4,907.7",1.711,636.9,110.1,164520.0,5.0,1.0
Micro TDH,2722681.0,nan,68.0,artist,"2,601.0",1.268,"1,371.7",838.8,357475.0,10.0,0.0
2Pac,22621431.0,"old school hip hop, gangster rap, west coast hip hop, g-funk, hip hop",78.0,artist,"12,619.1",4.78,"11,944.7","4,913.0",56379007.0,32.0,17.0
Anirudh Ravichander,43927935.0,"tamil pop, kollywood, tamil dance, tamil hip hop, tollywood, telugu pop",83.0,artist,"12,531.7",9.264,"9,966.4","1,466.3",2010854.0,24.0,1.0
Charli xcx,6354118.0,"hyperpop, art pop",82.0,artist,"12,469.0",7.687,"8,433.6","5,447.2",18394612.0,31.0,27.0
John Mayer,6225568.0,singer-songwriter,76.0,artist,"12,439.3",3.571,"11,476.7","11,178.5",5320937.0,17.0,7.0
Major Lazer,6304335.0,moombahton,73.0,artist,"12,437.7",2.347,"10,915.8",34.6,6376863.0,14.0,1.0
Megan Thee Stallion,10917006.0,nan,77.0,artist,"12,413.3",3.362,"7,146.9","4,207.4",17509372.0,19.0,10.0
Los Legendarios,91152.0,reggaeton,56.0,artist,"1,898.1",0.195,720.7,nan,69225.0,6.0,6.0
Nacho,3157023.0,"merengue, reggaeton, latin",65.0,artist,"2,702.7",0.46,"1,489.1",292.4,369888.0,7.0,0.0
Wisin & Yandel,9064905.0,"reggaeton, urbano latino",80.0,artist,"11,404.0",6.577,"7,669.5","4,738.4",215947.0,8.0,2.0
Stray Kids,21114811.0,"k-pop, noise music",84.0,artist,"12,411.2",9.737,"12,315.5","11,735.7",1824033.0,6.0,0.0
PARTYNEXTDOOR,10174082.0,"dark r&b, r&b, trap soul",83.0,artist,"12,325.4",8.931,"8,836.7","5,911.0",13801582.0,20.0,7.0
Shreya Ghoshal,33003813.0,"bollywood, hindi pop, desi, kannada pop, marathi pop",85.0,artist,"12,319.5",12.884,"1,831.0",656.8,532784.0,9.0,0.0
Naresh Iyer,1720252.0,"tamil pop, kollywood, tollywood, telugu pop",68.0,artist,"1,333.0",1.329,227.4,41.2,508474.0,5.0,1.0
Sonu Nigam,22596060.0,"kannada pop, bollywood, sandalwood, hindi pop, desi, marathi pop",78.0,artist,"4,578.6",4.804,"2,451.1",560.4,629043.0,8.0,1.0
A.R. Rahman,71594544.0,"tamil pop, kollywood, bollywood, sufi, hindi pop, desi",81.0,artist,"11,690.1",9.428,"9,883.1",509.4,2494490.0,39.0,0.0
Rahat Fateh Ali Khan,28715186.0,"sufi, qawwali, bollywood, hindi pop, desi, ghazal",75.0,artist,"3,432.2",3.46,"1,598.5",612.9,724494.0,7.0,1.0
Gera MX,6081616.0,"mexican hip hop, latin hip hop",74.0,artist,"5,984.3",2.896,"3,706.2","1,333.5",599426.0,12.0,1.0
Christian Nodal,16130776.0,"banda, ranchera, mariachi, norteño, música mexicana, grupera",78.0,artist,"12,314.6",4.416,"8,718.9","7,327.5",642609.0,10.0,8.0
Piso 21,9648733.0,"reggaeton, colombian pop, pop urbano",73.0,artist,"7,548.9",1.884,"6,799.2","1,515.0",355213.0,13.0,7.0
Julia Michaels,5296040.0,nan,70.0,artist,"8,663.2",1.173,"4,099.1","2,924.3",6015701.0,14.0,11.0
Sufjan Stevens,2365640.0,baroque pop,70.0,artist,"3,608.0",1.518,"3,552.2","3,441.7",6267466.0,17.0,7.0
Childish Gambino,14586772.0,nan,78.0,artist,"12,192.0",4.649,"11,076.5","10,000.1",57489197.0,23.0,9.0
Gorillaz,14584188.0,nan,83.0,artist,"12,159.0",8.085,"12,156.4","3,515.1",15198226.0,23.0,11.0
Dr. Dre,103393441.0,rap,95.0,artist,"12,145.4",3.711,"7,826.6",414.2,12353410.0,10.0,2.0
Marca MP,2821354.0,"corrido, banda, corridos tumbados, sierreño, sad sierreño, corridos bélicos, música mexicana",65.0,artist,"2,572.1",0.855,"2,230.1","1,913.1",575007.0,15.0,2.0
Rels B,10020823.0,"urbano latino, trap latino",81.0,artist,"12,103.5",5.49,"9,852.8","7,793.2",1028872.0,13.0,0.0
Freddie Gibbs,1482966.0,"alternative hip hop, jazz rap",69.0,artist,"2,071.3",1.083,"1,526.3",306.4,3466078.0,25.0,5.0
Mariah Carey,11967768.0,christmas,80.0,artist,"12,049.9",7.348,"10,933.5","9,154.7",11499678.0,21.0,16.0
Quevedo,6439741.0,nan,82.0,artist,"12,007.7",6.707,"6,245.4","3,998.6",671585.0,12.0,2.0
Jack Harlow,4358291.0,nan,76.0,artist,"11,962.7",4.484,"7,926.6","5,245.7",9262730.0,13.0,6.0
Pink Floyd,22763397.0,"progressive rock, psychedelic rock, classic rock, art rock, rock",80.0,artist,"11,952.7",5.452,"11,952.7","11,952.7",20930904.0,18.0,12.0
Grupo Frontera,7508961.0,"cumbia norteña, banda, norteño, música mexicana, corrido, corridos tumbados, grupera, tejano, ranchera, corridos bélicos",84.0,artist,"11,897.8",9.04,"7,223.5","1,987.7",423830.0,4.0,2.0
Tito Double P,11445301.0,"corrido, corridos tumbados, corridos bélicos, electro corridos, dembow belico, música mexicana",85.0,artist,"9,370.9",11.028,"6,109.1","2,534.7",736924.0,12.0,0.0
Macklemore,2838141.0,nan,74.0,artist,"11,885.6",2.432,"5,872.8",417.9,29838065.0,23.0,3.0
5 Seconds of Summer,10247841.0,nan,76.0,artist,"11,842.2",3.062,"11,104.4","10,622.3",7431083.0,16.0,0.0
Anne-Marie,12871841.0,nan,75.0,artist,"11,815.8",2.807,"4,732.0","3,562.9",4042355.0,12.0,4.0
Lauv,6823283.0,nan,73.0,artist,"11,415.2",2.057,"10,265.1","7,006.6",5780051.0,16.0,9.0
ZAYN,24139025.0,nan,78.0,artist,"11,752.2",3.917,"10,636.2","5,375.6",12357624.0,14.0,9.0
Brent Faiyaz,7928919.0,r&b,80.0,artist,"11,740.5",5.136,"8,666.5","7,436.0",5133247.0,19.0,6.0
Ava Max,7769858.0,nan,77.0,artist,"11,726.8",3.539,"7,643.6","7,152.4",7330598.0,15.0,12.0
Zedd,95.0,nan,1.0,artist,"10,735.6",2.118,"7,716.3",229.2,9156858.0,15.0,12.0
Alessia Cara,12281517.0,nan,73.0,artist,"11,725.8",2.438,"6,089.5","5,110.1",6215911.0,13.0,6.0
Troye Sivan,9461017.0,nan,73.0,artist,"9,779.5",1.969,"6,900.6","5,778.1",7327971.0,21.0,14.0
Ashe,2767.0,"midwest emo, math rock",9.0,artist,"2,252.2",1.144,"2,056.4","1,249.2",2373846.0,5.0,3.0
Ricky Martin,8051900.0,"latin pop, latin",73.0,artist,"5,971.2",2.103,"5,115.5","2,503.2",813021.0,14.0,3.0
Danny Ocean,6538161.0,reggaeton,80.0,artist,"8,675.5",5.486,"6,817.6","5,974.6",1215994.0,10.0,6.0
Enrique Iglesias,11960746.0,"latin pop, latin",78.0,artist,"11,645.5",3.569,"9,917.0","2,928.9",2915771.0,16.0,5.0
Jorge Rivera-Herrans,1032116.0,musicals,76.0,artist,"2,057.4",2.977,"2,057.4",35.6,9554906.0,28.0,26.0
Zion & Lennox,8382734.0,"reggaeton, latin",77.0,artist,"11,583.3",4.101,"4,372.9","2,308.1",339574.0,6.0,0.0
Rvssian,2726928.0,trap latino,71.0,artist,"3,681.6",1.816,"2,509.8",0.3,629949.0,9.0,6.0
Robin Schulz,3279471.0,tropical house,76.0,artist,"11,517.1",2.173,"6,790.4",350.9,897917.0,12.0,2.0
Oliver Tree,2586828.0,nan,67.0,artist,"4,052.6",0.946,"3,277.5","2,076.7",2486187.0,18.0,11.0
Nick Jonas,9975584.0,nan,63.0,artist,"3,321.2",0.589,"3,119.6","1,893.8",2367834.0,15.0,10.0
Mr. Probz,355396.0,nan,64.0,artist,"2,443.3",0.42,"1,999.0",608.5,5021616.0,18.0,6.0
Alligatoah,1245360.0,"german pop, german hip hop",62.0,artist,"1,997.7",0.441,"1,801.0","1,435.3",2639870.0,17.0,2.0
The Rolling Stones,15739303.0,"classic rock, rock",77.0,artist,"11,509.9",3.407,"11,492.2","11,306.5",7088410.0,16.0,4.0
Zara Larsson,10933253.0,nan,78.0,artist,"11,500.2",4.007,"7,650.2","5,685.1",2599271.0,13.0,6.0
Tame Impala,9585998.0,"neo-psychedelic, indie",85.0,artist,"11,434.0",13.145,"10,458.5","10,340.2",12410155.0,18.0,8.0
System Of A Down,14044095.0,"nu metal, metal, alternative metal, rap metal, rock",81.0,artist,"11,383.6",6.337,"11,383.6","11,349.5",9598357.0,17.0,12.0
Lil Dicky,2046854.0,nan,59.0,artist,"2,207.3",0.341,"2,144.9",579.6,13989574.0,16.0,4.0
TWICE,23425320.0,k-pop,83.0,artist,"11,249.8",8.189,"11,141.8","10,946.9",1851305.0,3.0,1.0
Bob Dylan,7378466.0,"folk rock, folk, singer-songwriter, roots rock, country rock",74.0,artist,"5,497.1",2.422,"5,484.0","5,178.0",7273598.0,18.0,6.0
ABBA,14935204.0,nan,80.0,artist,"11,235.6",5.697,"11,235.6","11,235.6",14262218.0,16.0,13.0
Dreamville,822594.0,nan,62.0,artist,"2,222.1",0.487,"2,036.4",nan,9781797.0,22.0,12.0
Naughty Boy,417255.0,nan,63.0,artist,"1,579.0",0.517,"1,547.0",nan,3782116.0,13.0,6.0
Luis R Conriquez,9250889.0,"corrido, corridos bélicos, corridos tumbados, electro corridos, dembow belico, banda, sierreño, sad sierreño, música mexicana",82.0,artist,"11,219.5",7.453,"5,851.2","1,802.9",225786.0,19.0,0.0
Neton Vega,4343838.0,"corrido, corridos tumbados, corridos bélicos, electro corridos, dembow belico",84.0,artist,"6,674.1",11.568,"2,966.5","1,742.4",371440.0,6.0,1.0
Clave Especial,1212607.0,"corrido, corridos tumbados, corridos bélicos, música mexicana",75.0,artist,"1,761.9",3.145,"1,741.8",582.6,283522.0,13.0,1.0
John Legend,8101241.0,"soft pop, neo soul",74.0,artist,"11,158.6",2.422,"7,029.4","5,445.3",13633000.0,14.0,3.0
Common,1040321.0,"hip hop, jazz rap",60.0,artist,"1,310.6",0.331,731.6,437.7,2864995.0,12.0,1.0
Meghan Trainor,15745007.0,nan,74.0,artist,"11,101.9",2.631,"9,095.2","7,156.9",10523914.0,17.0,9.0
Sigala,1581473.0,nan,64.0,artist,"4,576.5",0.647,"3,837.3",585.8,800075.0,15.0,5.0
Gusttavo Lima,23343588.0,"sertanejo, sertanejo universitário, arrocha, agronejo, piseiro, forró",78.0,artist,"11,063.2",5.23,"9,367.7","7,971.9",49231.0,12.0,1.0
Cigarettes After Sex,17456052.0,dream pop,84.0,artist,"11,052.3",10.923,"11,052.3","11,052.3",7512342.0,18.0,13.0
Chance the Rapper,6032491.0,nan,74.0,artist,"11,025.7",2.358,"4,105.0",723.9,19186736.0,16.0,2.0
HUMBE,2891821.0,nan,72.0,artist,"2,228.1",2.182,"1,903.1","1,839.0",276872.0,4.0,0.0
Matisse,153054.0,"progressive house, edm, big room",55.0,artist,"2,238.4",0.73,"1,947.2",974.0,21185.0,3.0,0.0
French Montana,5849704.0,nan,74.0,artist,"10,943.7",2.2,"5,614.3",316.7,10643466.0,16.0,2.0
Stefflon Don,1207611.0,dancehall,63.0,artist,"2,989.8",0.577,613.7,307.0,701668.0,7.0,3.0
Lil Tjay,10220341.0,"brooklyn drill, melodic rap",75.0,artist,"10,883.4",2.8,"7,248.3","4,508.2",8960197.0,18.0,11.0
blackbear,5068912.0,nan,71.0,artist,"10,881.7",1.409,"7,367.6","6,231.7",9587633.0,17.0,7.0
Alicia Keys,12926250.0,"r&b, neo soul",79.0,artist,"10,794.2",4.393,"7,540.8","6,651.1",8514464.0,14.0,5.0
Fivio Foreign,1476521.0,"brooklyn drill, new york drill, drill, uk drill",62.0,artist,"2,481.3",0.406,615.3,167.5,1843871.0,12.0,5.0
Rick Ross,7738126.0,southern hip hop,76.0,artist,"10,782.1",3.774,"3,034.5",698.9,12064249.0,14.0,2.0
August Alsina,2749767.0,r&b,62.0,artist,"1,834.5",0.497,"1,244.7",508.8,4622293.0,15.0,5.0
Elvis Presley,11024652.0,"rockabilly, rock and roll",77.0,artist,"10,760.2",3.968,"10,710.8","9,901.9",6280065.0,15.0,3.0
Lil Tecca,10200794.0,"melodic rap, rap",79.0,artist,"10,757.1",4.593,"9,699.3","7,960.8",4916590.0,15.0,10.0
The Game,5209387.0,west coast hip hop,71.0,artist,"5,398.3",1.881,"4,192.5",569.6,10188685.0,13.0,7.0
ZHU,973224.0,edm,61.0,artist,"2,010.1",0.37,"1,806.9","1,078.8",840601.0,11.0,4.0
KEVIN ROLDAN,5597505.0,"reggaeton, trap latino, urbano latino",69.0,artist,"3,587.1",1.526,"2,279.2","1,007.7",170864.0,10.0,3.0
Jon Z,109.0,nan,45.0,artist,"3,268.8",1.908,854.7,325.3,2647057.0,23.0,0.0
Kesha,9179726.0,nan,79.0,artist,"10,746.9",4.697,"6,959.9","6,374.5",4404086.0,15.0,7.0
Little Mix,12326210.0,nan,72.0,artist,"10,610.0",1.79,"9,176.4","6,692.4",7721153.0,17.0,7.0
Cheat Codes,2101662.0,nan,63.0,artist,"5,212.3",0.447,"3,296.4",64.6,1973669.0,12.0,6.0
DJ Khaled,12363739.0,nan,73.0,artist,"10,547.9",1.831,"9,700.5",626.8,29117826.0,15.0,2.0
