artist,artist_id,followers,genres,popularity,type,rank,daily streams,peak daily,monthly listeners,total_page_views,total_songs_count,songs_with_duration_count
Gym Class Heroes,4IJczjB0fJ04gs4uvP0Fli,1678123.0,nan,68.0,artist,"2,780.4",1.146,"2,780.4",819.9,2378625.0,16.0,3.0
INNA,2w9zwq3AktTeYYMuhMjju8,1534853.0,europop,70.0,artist,"2,776.3",1.495,"1,985.2","1,311.5",907567.0,11.0,6.0
Hardwell,6BrvowZBreEkXzJQMpL174,3598017.0,"big room, edm, progressive house, techno",66.0,artist,"2,767.2",0.64,"2,021.4",226.9,287482.0,16.0,1.0
JP Saxe,66W9LaWS0DPdL7Sz8iYGYe,629124.0,nan,61.0,artist,"2,110.1",0.378,"2,022.8",444.9,1574513.0,14.0,9.0
Evaluna Montaner,52qzWdNUp6ebjcNsvgZSiC,1137526.0,nan,61.0,artist,"2,764.1",0.76,96.2,38.6,0.0,7.0,0.0
Estopa,5ZqnEfVdEGmoPxtELhN7ai,2398191.0,"flamenco, flamenco pop",67.0,artist,"2,763.9",0.902,"2,367.6","2,143.1",29700.0,15.0,3.0
UB40,69MEO1AADKg1IZrq2XLzo5,2637978.0,reggae,68.0,artist,"2,763.0",1.046,"2,732.5","2,529.6",775900.0,15.0,2.0
SDM,6wwhO5PsicwoD7VyCRQakr,34319.0,"african gospel, gospel",21.0,artist,"2,757.2",2.738,"1,747.6","1,217.1",499287.0,14.0,6.0
Baby Gang,3LvwPiJQJ0da0GurKMToV0,2645973.0,italian trap,72.0,artist,"2,756.3",1.845,"1,811.0",371.3,427892.0,7.0,0.0
UZI,5yGfPBU9IdpwZjK7WALeCv,1724.0,nan,34.0,artist,"3,689.8",4.197,"2,885.7","2,051.0",657851.0,3.0,0.0
Thundercat,4frXpPxQQZwbCu3eTGnZEw,1532416.0,nan,68.0,artist,"2,747.3",1.107,"1,706.5","1,340.0",1015452.0,15.0,9.0
Lauren Daigle,40LHVA5BTQp9RxHOQ9JPYj,3140944.0,"christian, worship, ccm, christian pop",68.0,artist,"2,740.0",0.992,"2,479.5","2,442.9",1740246.0,15.0,12.0
Patrick Watson,7bPs6jf983f0bjRAt1yxDM,923197.0,nan,70.0,artist,"2,739.8",1.426,"1,979.7","1,889.1",825827.0,13.0,4.0
Nadin Amizah,20zafXaLhm5IcXnSU93rNn,11185574.0,"indonesian indie, indonesian pop",74.0,artist,"2,739.4",3.095,"2,373.5","2,350.7",495047.0,14.0,5.0
Yura Yunita,02Tq76MwpeoRu3BHIAiaio,3741658.0,"indonesian pop, indonesian jazz, indonesian indie",61.0,artist,"1,229.8",0.583,"1,154.2",897.8,315022.0,15.0,8.0
Omah Lay,5yOvAmpIR7hVxiS6Ls5DPO,5613809.0,"afrobeats, afrobeat, afropop, afro r&b, afropiano, afro soul",73.0,artist,"2,738.1",2.254,"1,836.2","1,579.1",919600.0,13.0,9.0
Ben Howard,5schNIzWdI9gJ1QRK8SBnc,2001145.0,"indie folk, folk pop",63.0,artist,"2,735.8",0.517,"2,733.3","2,684.1",1147528.0,15.0,11.0
Takagi & Ketra,76UCIJTB0jcJvBaL0CdIqx,530234.0,nan,60.0,artist,"1,404.4",0.364,718.3,36.1,160660.0,12.0,6.0
Current Joys,0m5FakHKCQdA7UN0PIzMcL,1766625.0,lo-fi indie,69.0,artist,"1,988.0",1.397,"1,988.0","1,979.2",1111091.0,15.0,9.0
Natiruts,4PhdYoQGH8s1xee81dqQOO,3603994.0,"reggae, mpb, roots reggae",68.0,artist,"2,726.9",1.11,"2,552.0","1,814.8",19360.0,15.0,7.0
Jenni Rivera,5c4wQaXkNDqSOTjqX4ExAu,4846049.0,"banda, ranchera, mariachi, música mexicana, grupera",69.0,artist,"2,720.0",1.469,"2,662.2","2,416.9",389678.0,14.0,2.0
Chris Young,4BYxqVkZyFjtik7crYLg5Q,2921244.0,"country, acoustic country",65.0,artist,"2,718.0",0.706,"2,557.9","2,011.4",684086.0,17.0,8.0
Lykke Li,6oBm8HB0yfrIc9IHbxs6in,1950218.0,nan,68.0,artist,"2,715.5",0.913,"2,507.9","1,598.3",1251010.0,15.0,10.0
Vampire Weekend,5BvJzeQpmsdsFp4HGUYUEx,2033222.0,"indie, baroque pop",61.0,artist,"2,712.3",0.402,"2,712.3","2,579.4",3830944.0,15.0,13.0
Fireboy DML,75VKfyoBlkmrJFDqo1o2VY,4668686.0,"afrobeats, afrobeat, afropop, afro r&b, afropiano, afro soul, afroswing",70.0,artist,"2,223.4",1.476,"1,741.8",874.5,1187282.0,16.0,10.0
Olamide,4ovtyvs7j1jSmwhkBGHqSr,4305955.0,"afrobeats, afrobeat, afropop, afropiano, azonto, afro adura, afro r&b, afroswing",69.0,artist,"1,236.5",1.069,832.8,302.4,685274.0,14.0,2.0
Eros Ramazzotti,61J0BktHv7PuP3tjTPYXSX,2524050.0,italo dance,70.0,artist,"2,710.7",1.569,"2,630.0","2,111.1",224274.0,15.0,3.0
Manuel Medrano,0i5iO6icb7kxg48thi9gBM,3367522.0,colombian pop,71.0,artist,"2,707.5",1.679,"2,445.3","2,223.7",103460.0,14.0,0.0
Chino & Nacho,5NS0854TqZQVoRmJKSWtFZ,3157023.0,"merengue, reggaeton, latin",65.0,artist,"1,856.8",0.736,"1,745.3",644.0,90446.0,16.0,5.0
Shoreline Mafia,4tYSBptyGeVyZsk8JC4JHZ,1418928.0,nan,70.0,artist,"2,702.0",1.476,"2,431.1",999.0,5612719.0,19.0,2.0
Nipsey Hussle,0EeQBlQJFiAfJeVN2vT9s0,3578945.0,west coast hip hop,65.0,artist,"2,699.9",0.631,"2,325.6",963.8,3507926.0,16.0,5.0
Seether,6B5c4sch27tWHAGdarpPaW,3839759.0,"post-grunge, alternative metal, rock",70.0,artist,"2,697.3",1.282,"2,697.3","2,689.2",959171.0,14.0,1.0
Sky Rompiendo,51XrH5fQP2oIQynuKxSWcW,545120.0,reggaeton,69.0,artist,"2,696.5",1.302,823.4,nan,74304.0,3.0,0.0
Leona Lewis,5lKZWd6HiSCLfnDGrq9RAm,3790888.0,nan,66.0,artist,"2,696.5",0.744,"2,329.7","2,130.8",1812844.0,16.0,10.0
Surfaces,4ETSs924pXMzjIeD6E9b4u,983947.0,nan,61.0,artist,"2,694.1",0.339,"2,672.3","2,286.3",910815.0,16.0,13.0
Talking Heads,2x9SpqnPi8rlE9pjHBwmSC,2858785.0,"new wave, post-punk",70.0,artist,"2,692.9",2.14,"2,692.9","2,649.0",3907616.0,15.0,2.0
C418,4uFZsG1vXrPcvnZ4iSQyrx,1326128.0,nan,73.0,artist,"2,692.7",2.052,"2,692.7","2,685.0",59645.0,15.0,6.0
Ed Maverick,3JSSjGYcIkgsrz7892CelT,3809974.0,"mexican indie, latin folk",69.0,artist,"2,691.4",1.228,"2,404.9","2,080.1",354626.0,11.0,2.0
Spice Girls,0uq5PttqEjj3IH1bzwcrXF,4251960.0,nan,67.0,artist,"2,689.4",0.875,"2,687.6","2,676.2",2444540.0,16.0,13.0
Ultimo,3hN3iJMbbBmqBSAMx5veDa,3967498.0,nan,67.0,artist,"2,686.5",0.864,"2,473.8","2,471.2",1470027.0,13.0,10.0
Olly Murs,3whuHq0yGx60atvA2RCVRW,3185337.0,nan,62.0,artist,"2,685.8",0.497,"2,620.3","1,150.1",707076.0,16.0,9.0
Aloe Blacc,0id62QV2SZZfvBn9xpmuCl,743890.0,nan,63.0,artist,"2,680.4",0.506,"1,119.9","1,081.6",1169772.0,15.0,10.0
Max Richter,2VZNmg4vCnew4Pavo8zDdW,1141523.0,"neoclassical, minimalism, classical, ambient",72.0,artist,"2,679.5",0.971,"2,672.1","1,389.1",45185.0,16.0,4.0
Billy Idol,7lzordPuZEXxwt9aoVZYmG,2475913.0,nan,71.0,artist,"2,679.4",2.056,"2,414.6","2,285.9",2067215.0,14.0,5.0
Lucky Daye,5Vuvs6Py2JRU7WiFDVsI7J,884724.0,nan,62.0,artist,"1,314.4",0.486,843.9,660.9,721312.0,14.0,10.0
The Score,2q3GG88dVwuQPF4FmySr9I,1552407.0,nan,65.0,artist,"2,677.2",0.724,"2,677.2","2,521.9",1119359.0,16.0,12.0
Fugees,2WKdxPFRD7IqZvlIAvhMgY,1667313.0,east coast hip hop,65.0,artist,"1,972.0",0.76,"1,942.3","1,624.3",6576692.0,20.0,17.0
Koe Wetzel,1Tie3AZgLQZqYEp8Fv4zOZ,1066611.0,"red dirt, texas country, country, country rock",70.0,artist,"2,311.8",1.551,"2,226.9","1,843.5",935567.0,15.0,3.0
Air Supply,4xXCRXOfQKQ2gjWxNhNzYW,5330314.0,soft rock,71.0,artist,"2,674.1",1.621,"2,671.8","2,660.7",1353311.0,15.0,9.0
Duran Duran,0lZoBs4Pzo7R89JM9lxwoT,3592644.0,"new wave, synthpop",72.0,artist,"2,671.7",2.447,"2,671.7","2,631.1",1363739.0,15.0,7.0
Juicy Luicy,3tMTXQyRrPmMyHv5SoC0TV,3498040.0,"indonesian pop, indonesian indie",73.0,artist,"2,671.1",2.485,"2,342.3","2,190.7",206739.0,14.0,0.0
Counting Crows,0vEsuISMWAKNctLlUAhSZC,1962274.0,nan,69.0,artist,"2,660.5",1.117,"2,653.9","2,363.4",2574346.0,18.0,12.0
Sandro Cavazza,5JYo7gm2dkyLLlWHjxS7Dy,146390.0,nan,62.0,artist,"2,659.8",0.479,272.5,154.9,173807.0,10.0,4.0
Mariah Angeliq,0KKUc4amZyvswV2YL6WTar,544827.0,"trap latino, reggaeton",60.0,artist,"1,629.2",0.354,283.2,125.6,74355.0,5.0,2.0
Dhanush,2F3KtUVtrt2GLjcl6pB4cz,14488733.0,"tamil dance, tamil pop, kollywood",72.0,artist,"2,647.9",2.033,583.7,31.2,18328.0,7.0,1.0
Trevor Daniel,7uaIm6Pw7xplS8Dy06V6pT,929325.0,nan,60.0,artist,"2,643.6",0.336,"2,479.0","2,128.8",2152733.0,17.0,14.0
Chicago,3iDD7bnsjL9J4fO298r0L0,4701795.0,"yacht rock, soft rock",70.0,artist,"2,635.8",1.435,"2,635.8","2,630.3",1093543.0,4.0,1.0
Big Ali,4LqXqd68BBoEk9RDYeS0ls,29387.0,nan,59.0,artist,"2,634.6",1.551,22.5,nan,48412.0,7.0,0.0
Bob Sinclar,5YFS41yoX0YuFY39fq21oN,735892.0,"french house, disco house",70.0,artist,"2,328.3",1.46,"2,249.1",517.5,264078.0,16.0,5.0
Sheila On 7,6q87vizIEdEN4NvlR6mjfT,12398261.0,"indonesian pop, malay, indonesian rock, indorock",75.0,artist,"2,634.4",2.809,"2,634.4","2,612.6",1489067.0,15.0,0.0
LMFAO,3sgFRtyBnxXD5ESfmbK4dl,4440905.0,nan,67.0,artist,"2,630.4",1.037,"2,256.8",909.0,2772397.0,18.0,9.0
Eurythmics,0NKDgy9j66h3DLnN8qu1bB,2338932.0,"new wave, synthpop",68.0,artist,"2,623.4",1.269,"2,603.8",1.4,4307072.0,17.0,9.0
Jacquees,4tMm1dU6Gn04VAZ9ClHcIZ,3527217.0,"r&b, trap soul",67.0,artist,"2,623.2",0.973,"1,881.0","1,063.2",6777847.0,19.0,4.0
Coi Leray,6AMd49uBDJfhf30Ak2QR5s,936735.0,nan,66.0,artist,"2,621.4",0.89,"1,040.7",698.6,1639659.0,12.0,9.0
Freddie Dredd,0dlDsD7y6ccmDm8tuWCU6F,1935381.0,phonk,65.0,artist,"2,619.0",0.662,"2,299.0","2,105.3",1690157.0,15.0,6.0
Tori Kelly,1vSN1fsvrzpbttOYGsliDr,2191777.0,nan,64.0,artist,"2,614.5",0.567,"1,793.7","1,224.1",1596053.0,13.0,3.0
for KING & COUNTRY,3sDbKMebVH2VYcRSl7u1VC,1525981.0,"christian, ccm, christian pop, worship",65.0,artist,"1,423.8",0.646,"1,398.3","1,088.3",1148190.0,17.0,4.0
Deorro,6VD4UEUPvtsemqD3mmTqCR,1267431.0,"melbourne bounce, electro house",64.0,artist,"2,612.9",0.608,"2,322.8",413.2,335313.0,14.0,8.0
Antonio Aguilar,0PN0fbe41KbuzlRYnoajNm,3953100.0,"ranchera, mariachi, norteño, corrido, música mexicana, banda",71.0,artist,"2,612.7",2.122,"2,457.1","2,248.6",244504.0,15.0,5.0
Franco De Vita,4NEYQeEYBUjfaXgDQGvFvu,6236079.0,latin pop,67.0,artist,"2,612.7",0.898,"2,409.0","1,582.3",114003.0,15.0,1.0
CKay,048LktY5zMnakWq7PTtFrz,1697841.0,"afrobeats, afrobeat, afro r&b, afropop",67.0,artist,"2,612.6",0.77,"2,506.6","1,401.4",1169184.0,11.0,1.0
City Girls,37hAfseJWi0G3Scife12Il,2822298.0,nan,61.0,artist,"2,320.0",0.476,"1,162.2",704.3,4815289.0,13.0,8.0
M.I.A.,77CaCn32H4mOMQA7UElzfF,69576.0,"classical, chamber music, orchestral",67.0,artist,"2,604.5",0.903,"1,962.7","1,809.6",1522959.0,2.0,0.0
Pia Mia,1BhWF9W2PngtPSyobKg0rP,1930267.0,nan,57.0,artist,"1,253.1",0.255,"1,095.9",322.7,2799566.0,18.0,8.0
Omarion,0f5nVCcR06GX8Qikz0COtT,3287078.0,r&b,60.0,artist,"1,464.0",0.376,"1,168.7",428.2,3251038.0,13.0,2.0
EJAE,0RMJOzHDhAKY1o2j0W0vxY,457651.0,k-pop,88.0,artist,"2,603.7",14.544,2.9,2.9,339599.0,3.0,1.0
Earl Sweatshirt,3A5tHz1SfngyOZM2gItYKu,2393989.0,"experimental hip hop, alternative hip hop",68.0,artist,"2,603.0",0.932,"1,466.9",750.9,12602391.0,19.0,4.0
Def Leppard,6H1RjVyNruCmrBEWRbD0VZ,5685552.0,"glam metal, glam rock, classic rock",69.0,artist,"2,598.7",1.322,"2,598.7","2,576.0",1316590.0,15.0,6.0
CORPSE,7yntSJ6uojO3z6GFUVwhAW,2395811.0,trap metal,60.0,artist,"1,769.5",0.329,"1,564.8",729.0,2613304.0,9.0,0.0
Kordhell,2W6WP4pHQTFlbr2z9S4n54,1437778.0,"phonk, drift phonk",66.0,artist,"2,596.1",0.707,"2,380.0","2,097.7",167231.0,10.0,4.0
Neil Young,6v8FB84lnmJs434UJf2Mrm,3348079.0,"classic rock, folk rock, singer-songwriter, roots rock",70.0,artist,"2,595.0",1.453,"2,569.8","2,105.9",4548900.0,16.0,3.0
INXS,1pCnl9PbA9JaffWHMiSXuT,88.0,nan,23.0,artist,"2,592.0",1.203,"2,563.4","2,551.5",724974.0,15.0,8.0
Julio Iglesias,4etuCZVdP8yiNPn4xf0ie5,3600483.0,bolero,70.0,artist,"2,591.6",1.51,"2,442.7","2,040.6",227316.0,16.0,4.0
REI AMI,6U1dV7aL68N7Gb0Naq34V5,295553.0,nan,87.0,artist,"2,587.8",12.795,97.9,88.8,148082.0,10.0,1.0
Dalmata,1ykothWH0xl8drRyJWuw7I,2024585.0,reggaeton,63.0,artist,"1,523.2",0.833,560.7,253.1,20911.0,3.0,0.0
Boy Wonder CF,01nUdqwuIHCHLZNP2TvYVF,169338.0,reggaeton,64.0,artist,"1,827.6",1.096,"1,817.7",nan,149572.0,11.0,0.0
Lily-Rose Depp,1pBLC0qVRTB5zVMuteQ9jJ,604385.0,nan,74.0,artist,"2,585.0",2.479,71.9,71.9,112485.0,3.0,0.0
Vaundy,2IUl3m1H1EQ7QfNbNWvgru,3559733.0,"j-pop, japanese indie, j-rock, anime",71.0,artist,"2,584.8",1.622,"2,507.6","2,479.3",31981.0,1.0,0.0
Pashanim,34LetYSjEuG2fBb4Z8PwPg,1259900.0,german hip hop,72.0,artist,"2,583.8",1.785,"2,374.3","2,108.7",978110.0,12.0,7.0
BHZ,4XlNZW6HLomO8E7lkiZGIy,214.0,nan,12.0,artist,"1,383.0",0.3,663.8,57.6,383907.0,11.0,0.0
JC Reyes,0FwnPHExlRRxEZPLAi5tmG,1548147.0,flamenco urbano,76.0,artist,"2,577.8",3.584,"1,687.2",234.9,59528.0,10.0,2.0
Kidd Voodoo,10VBp06W8NIgMW4JruLCC4,1000896.0,"reggaeton chileno, chilean trap",74.0,artist,"1,696.4",2.528,"1,077.8",141.2,118104.0,11.0,0.0
Majid Jordan,4HzKw8XcD0piJmDrrPRCYk,1011264.0,nan,66.0,artist,"2,575.0",0.788,"1,017.5",616.3,1441288.0,14.0,10.0
Ronnie Flex,5eir5zFJpES4j7gsymbVyl,609197.0,nederpop,67.0,artist,"2,569.6",0.886,726.0,132.6,995414.0,11.0,3.0
MC Paulin da Capital,592JnViQ2tot63c1SbtgK2,2474926.0,"funk consciente, brazilian funk, trap funk",67.0,artist,"1,308.7",0.973,528.4,41.8,0.0,15.0,3.0
Santhosh Narayanan,5FVBduYaeVBb6JIghza7v6,3668980.0,"tamil pop, kollywood, tamil hip hop, tamil dance",71.0,artist,"2,559.1",2.052,"1,931.5",82.6,91457.0,14.0,1.0
MKTO,2l35CQqtYRh3d8ZIiBep4v,1103046.0,nan,62.0,artist,"2,559.1",0.458,"2,536.1","2,487.7",1778525.0,16.0,10.0
Fonseca,53KTldaJ8tHSkYU3nigfwP,3465472.0,"colombian pop, latin pop",69.0,artist,"2,552.8",1.105,"2,066.8","1,609.8",85408.0,9.0,8.0
Pamungkas,7d86ERlvO5UG44j7Va0Y0C,6927252.0,"indonesian indie, indonesian pop",72.0,artist,"2,552.0",2.68,"2,542.4","2,502.1",1528073.0,15.0,0.0
Ray Charles,1eYhYunlNJlDoQhtYBvPsi,2633997.0,"jazz blues, soul, soul blues, blues, classic soul, vocal jazz",68.0,artist,"2,550.7",1.368,"2,498.7","2,213.1",1517816.0,12.0,4.0
Los Cadetes De Linares,1iIxNEvPPmdFIIP0tdpw6G,3375432.0,"norteño, corrido, ranchera, bolero, banda, grupera, música mexicana",70.0,artist,"2,549.9",2.081,"2,549.5","2,536.6",64264.0,15.0,0.0
White 2115,4nPxrGG7k7aEKmNLsfX4cd,1502273.0,nan,67.0,artist,"2,548.2",1.03,"1,234.5",868.9,587457.0,10.0,0.0
Selena Gomez & The Scene,6dJeKm76NjfXBNTpHmOhfO,10393653.0,nan,68.0,artist,"2,547.5",0.999,"2,547.5","2,534.8",1078477.0,14.0,5.0
Tiara Andini,0kPb52ySN2k9P6wEZPTUzm,9655624.0,"indonesian pop, malay",68.0,artist,"2,538.7",1.425,"1,949.3","1,565.2",22320.0,11.0,0.0
The Walters,027TpXKGwdXP7iwbjUSpV8,1053579.0,nan,69.0,artist,"2,538.4",1.344,"2,533.4","2,530.4",1141665.0,12.0,4.0
Sara Bareilles,2Sqr0DXoaYABbjBo9HaMkM,1987583.0,nan,62.0,artist,"2,533.1",0.431,"2,390.4","2,304.4",3386928.0,23.0,11.0
Mark Forster,7qXzy6c5RWT0XlVQcOBIDG,2989605.0,german pop,57.0,artist,"1,249.9",0.231,"1,113.4",811.1,690959.0,14.0,6.0
FiNCH,2kEU1NNJORHNJabD0tdO1E,5388.0,"desi hip hop, hindi hip hop, punjabi hip hop",12.0,artist,"1,496.9",0.833,"1,214.5",494.3,410547.0,10.0,4.0
Imogen Heap,6Xb4ezwoAQC4516kI89nWz,1134306.0,nan,75.0,artist,"2,527.6",3.092,"1,263.7","1,254.1",1299562.0,13.0,10.0
Clams Casino,5vSQUyT33qxr1xAX2Tkf3A,386358.0,cloud rap,69.0,artist,"1,483.4",1.268,418.2,106.2,267255.0,9.0,7.0
MC PH,4PLdCloYxu2bMKfuuB9lI5,3846393.0,"brazilian funk, trap funk, funk consciente, brazilian trap",72.0,artist,"3,653.4",2.176,"1,115.3",178.9,5753.0,2.0,0.0
The National,2cCUtGK9sDU2EoElnk0GNB,1683140.0,indie rock,63.0,artist,"2,516.7",0.591,"2,292.5","2,122.6",2241040.0,16.0,0.0
Frenna,6m1LYS5NQonxjOcQFPQOb5,666767.0,nan,66.0,artist,"2,263.6",0.711,"1,410.9",402.5,908102.0,14.0,6.0
Carpenters,1eEfMU2AhEo7XnKgL7c304,3812050.0,"christmas, adult standards",68.0,artist,"2,508.1",1.117,"2,508.1","2,424.7",1395843.0,16.0,4.0
Bausa,7krakxeyEmge6pzTthKNyg,31418.0,"russelåter, norwegian hip hop, norwegian pop, epadunk",52.0,artist,"2,501.1",0.607,"1,180.5",681.6,1000186.0,11.0,5.0
Cochise,46HzS7yz0c9udVwtbHk1sx,862910.0,rage rap,60.0,artist,"1,340.4",0.345,"1,326.9",730.6,1534604.0,14.0,0.0
Pablo Chill-E,2XcZshqzPKm3iZcmt73R8D,1754185.0,"chilean trap, reggaeton chileno, chilean mambo, mambo, argentine trap, urbano latino",70.0,artist,"2,497.0",1.325,850.6,332.9,544318.0,11.0,0.0
Lainey Wilson,6tPHARSq45lQ8BSALCfkFC,1550518.0,country,73.0,artist,"2,496.7",2.367,"1,738.4","1,719.1",313785.0,12.0,5.0
Cole Swindell,1mfDfLsMxYcOOZkzBxvSVW,2568870.0,"country, acoustic country",64.0,artist,"2,315.3",0.588,"2,274.3","2,025.0",362441.0,15.0,7.0
Lauren Alaina,1v3tdpIdBSW14rHUfiEVOv,731120.0,country,61.0,artist,"1,728.8",0.393,504.9,375.8,132054.0,15.0,4.0
Grimes,053q0ukIDRgzwTr4vNSwab,2630549.0,art pop,68.0,artist,"2,495.9",0.889,"2,166.5","1,870.6",3723103.0,16.0,10.0
deadmau5,2CIMQHirSU0MQqyYHq0eOx,2848060.0,"edm, progressive house, dubstep",66.0,artist,"2,493.8",0.669,"2,045.8",868.4,279515.0,11.0,0.0
Icona Pop,1VBflYyxBhnDc9uVib98rw,781022.0,nan,66.0,artist,"2,490.2",0.75,"1,964.4",558.8,708153.0,10.0,5.0
Wu-Tang Clan,34EP7KEpOjXcM2TCat1ISk,3716652.0,"east coast hip hop, old school hip hop, hip hop, gangster rap, hardcore hip hop",66.0,artist,"2,481.6",0.848,"2,292.0","1,538.4",10657609.0,15.0,3.0
Angus & Julia Stone,4tvKz56Tr39bkhcQUTO0Xr,1328179.0,nan,64.0,artist,"2,480.2",0.654,"2,408.1","2,408.1",986347.0,16.0,9.0
Lizzy McAlpine,1GmsPCcpKgF9OhlNXjOsbS,1559399.0,nan,74.0,artist,"2,476.0",3.071,"2,246.1","2,035.9",1887744.0,15.0,3.0
Alanis Morissette,6ogn9necmbUdCppmNnGOdi,3182941.0,nan,67.0,artist,"2,474.6",0.959,"2,448.4","2,437.1",4453120.0,15.0,6.0
Martin Solveig,1bj5GrcLom5gZFF5t949Xl,1186155.0,french house,63.0,artist,"2,474.5",0.59,"1,853.9",118.4,317538.0,14.0,9.0
Wall Hein,5wEgjH2s4SAiffRmzkBqHB,106439.0,"brazilian trap, trap funk, trap, brazilian hip hop",69.0,artist,"2,474.0",1.383,1.4,nan,0.0,1.0,0.0
WOS,5YCc6xS5Gpj3EkaYGdjyNK,4747373.0,argentine trap,66.0,artist,"2,472.0",0.877,"2,202.7","2,005.6",627944.0,12.0,0.0
Djo,4AGwPDdh1y8hochNzHy5HC,170147.0,nan,52.0,artist,"2,471.7",2.222,"2,471.7","2,470.9",1477447.0,3.0,0.0
Parampara Tandon,1E6arsXf5Fgsnv9YpSzjpE,4440006.0,"bhajan, devotional, hindi pop, bollywood",73.0,artist,"2,471.0",2.926,42.7,5.2,33432.0,3.0,0.0
Flo Milli,08PvCOlef4xdOr20jFSTPd,1572297.0,nan,67.0,artist,"2,469.5",1.234,"1,478.8","1,259.1",1594222.0,12.0,7.0
Arizona Zervas,0vRvGUQVUjytro0xpb26bs,818430.0,nan,60.0,artist,"2,466.2",0.283,"2,419.1","2,304.3",2398907.0,16.0,5.0
I Prevail,3Uobr6LgQpBbk6k4QGAb3V,1871849.0,"metalcore, metal",68.0,artist,"2,465.9",1.06,"2,324.5","2,149.6",709386.0,15.0,0.0
Maite Perroni,6ModsWtBph2rE6zCTVxvZt,1189329.0,latin pop,66.0,artist,"2,465.5",0.915,390.1,96.7,18735.0,15.0,1.0
Rainbow Kitten Surprise,4hz8tIajF2INpgM0qzPJz2,1375741.0,nan,71.0,artist,"2,463.2",1.554,"2,463.2","2,436.9",2664880.0,15.0,5.0
The Greatest Showman Ensemble,63nv0hWWDob56Rk8GlNpN8,379322.0,musicals,64.0,artist,"2,458.1",0.634,20.2,20.2,0.0,10.0,0.0
Ella Eyre,66TrUkUZ3RM29dqeDQRgyA,865403.0,nan,63.0,artist,"2,457.6",0.529,631.5,605.8,341685.0,9.0,6.0
Roberto Carlos,7fAKtXSdNInWAIf0jVUz65,6949174.0,"mpb, brega, bolero",69.0,artist,"2,452.8",1.216,"2,394.1","2,258.7",258321.0,15.0,1.0
Lalo Ebratt,1GAymyGBvB4gQy5Z5LZ1Wj,1899191.0,reggaeton,62.0,artist,"2,449.9",0.506,641.8,2.3,81623.0,6.0,3.0
Arcade Fire,3kjuyTCjPG1WMFCiyc5IuB,2399063.0,"indie rock, baroque pop",63.0,artist,"2,447.6",0.518,"2,447.6","2,316.6",2925961.0,15.0,10.0
Method Man,4VmEWwd8y9MCLwexFMdpwt,2361830.0,"east coast hip hop, old school hip hop, hip hop, hardcore hip hop",66.0,artist,"2,445.4",0.792,933.4,251.2,1704759.0,12.0,1.0
Soundgarden,5xUf6j4upBrXZPg6AI4MRK,5102163.0,"grunge, post-grunge, hard rock",69.0,artist,"2,444.9",1.165,"2,444.9","2,439.6",2569748.0,16.0,6.0
Waka Flocka Flame,6f4XkbvYlXMH0QgVRzW0sM,2859528.0,nan,69.0,artist,"2,442.6",1.558,"1,653.8",293.9,2196768.0,14.0,0.0
070 Shake,12Zk1DFhCbHY6v3xep2ZjI,693292.0,nan,69.0,artist,"2,441.7",1.286,600.7,382.3,857157.0,12.0,9.0
The Temptations,3RwQ26hR2tJtA8F9p2n7jG,3288703.0,"motown, classic soul, soul",65.0,artist,"2,441.7",0.643,"2,385.2","2,377.8",1348059.0,16.0,4.0
Kina Grannis,7h4j9YTJJuAHzLCc3KCvYu,524947.0,acoustic pop,58.0,artist,"1,511.1",0.256,"1,030.6","1,011.3",286023.0,14.0,2.0
Blxst,4qXC0i02bSFstECuXP2ZpL,577889.0,nan,65.0,artist,"2,431.5",0.82,"1,227.9",439.6,599059.0,12.0,4.0
Pink Sweat$,1W7FNibLa0O0b572tB2w7t,1862784.0,nan,61.0,artist,"2,426.5",0.433,"2,198.4","1,897.6",1595069.0,14.0,8.0
Javed Ali,4W91bbPB2CTSsHwt7eqNl7,12453984.0,"sufi, bollywood, hindi pop, qawwali, desi, desi pop",72.0,artist,"2,421.6",2.668,"1,035.8",546.7,280822.0,10.0,0.0
Vacations,0U7iI0Dk4Ojvi17nZboNO4,1492446.0,nan,69.0,artist,"2,421.5",1.347,"2,418.9","2,414.8",718449.0,15.0,3.0
Rkomi,056KMTw6IztdQjBmFfVyO3,1435659.0,italian trap,65.0,artist,"2,421.3",0.742,"1,568.3",581.1,2163897.0,16.0,4.0
That Mexican OT,3BAgmPNIK5IJl7zMK1wvMA,1286133.0,nan,69.0,artist,"1,293.4",1.195,"1,147.7",443.6,514752.0,14.0,1.0
Dharius,66RfYVdftqnuHRicyClgL0,3331080.0,"mexican hip hop, latin hip hop, electro corridos",65.0,artist,"1,647.8",0.864,866.4,598.0,122696.0,12.0,2.0
Descemer Bueno,5luyt0SUvGkDMY4ILP6Qhl,99709.0,latin,65.0,artist,"2,411.7",0.671,73.2,3.8,32855.0,9.0,1.0
Thaman S,2FgHPfRprDaylrSRVf1UlN,10187443.0,"tollywood, telugu pop, tamil dance, tamil pop, kollywood, kannada pop",74.0,artist,"2,410.9",2.496,"1,540.3",62.9,51966.0,1.0,0.0
Bedoes 2115,0LX2VNf5w4iOHW1yyIqb74,1716998.0,nan,68.0,artist,"2,408.1",1.125,"1,257.9",10.6,3822939.0,27.0,0.0
