artist,followers,genres,popularity,type,rank,daily streams,peak daily,monthly listeners,total_page_views,total_songs_count,songs_with_duration_count
The White Stripes,3542133.0,"garage rock, blues rock, rock, alternative rock",69.0,artist,"4,041.9",0.982,"4,041.9","3,966.1",2515677.0,6.0,6.0
Jay Rock,1635914.0,nan,69.0,artist,"4,023.4",1.301,"1,708.0",287.5,1135495.0,8.0,8.0
Keith Urban,5274724.0,country,67.0,artist,"4,017.5",0.905,"3,375.3","2,657.6",88104.0,2.0,2.0
Tribo da Periferia,4126142.0,brazilian hip hop,69.0,artist,"1,883.4",1.299,"1,828.7",1.2,0.0,1.0,1.0
Bing Crosby,595118.0,christmas,66.0,artist,"4,006.7",0.896,"3,869.1","3,055.9",108610.0,2.0,2.0
Lil Kleine,1134474.0,nan,67.0,artist,"2,516.5",0.932,"1,458.4",662.7,2102696.0,5.0,5.0
Volbeat,2749630.0,"rock, metal",70.0,artist,"3,984.2",1.293,"3,984.2","3,492.9",569541.0,7.0,7.0
Sting,5388.0,"desi hip hop, hindi hip hop, punjabi hip hop",12.0,artist,"3,951.2",1.895,"3,204.7","2,564.7",1064035.0,4.0,4.0
Ken Carson,3178627.0,rage rap,76.0,artist,"3,941.4",3.076,"3,529.4","3,202.4",3377466.0,17.0,17.0
David Bisbal,4816576.0,"latin pop, villancicos",69.0,artist,"3,920.6",1.369,"2,659.5","1,684.5",5831.0,2.0,2.0
Normani,2958617.0,nan,66.0,artist,"3,913.0",0.892,880.6,483.5,913716.0,6.0,6.0
DNCE,4593611.0,nan,66.0,artist,"3,906.0",0.74,"3,305.5","3,086.1",9942381.0,19.0,19.0
Pierce The Veil,3945071.0,"emo, screamo, post-hardcore",77.0,artist,"3,878.9",2.847,"3,858.2","3,090.6",1474131.0,5.0,5.0
Kevin Kaarl,8971746.0,"latin folk, mexican indie",73.0,artist,"3,875.7",2.385,"3,841.3","3,813.8",39930.0,1.0,1.0
Guilherme & Benuto,2076862.0,"sertanejo, sertanejo universitário, agronejo, arrocha, piseiro",70.0,artist,"3,874.0",1.324,"3,025.3","1,273.5",0.0,2.0,2.0
JP Cooper,943037.0,nan,63.0,artist,"3,866.5",0.558,"2,094.1","1,730.0",564509.0,8.0,8.0
The Vamps,5911686.0,nan,62.0,artist,"3,854.8",0.508,"3,361.9","2,040.3",389064.0,5.0,5.0
Ciara,7344519.0,nan,70.0,artist,"3,849.0",1.37,"3,047.0","1,264.0",1072577.0,4.0,4.0
Shiloh Dynasty,2016922.0,lo-fi,70.0,artist,"3,795.7",1.645,302.4,nan,372112.0,2.0,2.0
Intocable,4524090.0,"norteño, tejano, grupera, banda, cumbia norteña, ranchera",73.0,artist,"3,842.9",2.374,"3,708.2","3,700.3",49166.0,5.0,5.0
Mr. Probz,355396.0,nan,64.0,artist,"2,443.3",0.42,"1,999.0",608.5,4625950.0,6.0,6.0
King Princess,1756613.0,nan,61.0,artist,"1,386.4",0.348,"1,259.4","1,208.1",2272140.0,11.0,11.0
Will Smith,1157141.0,nan,66.0,artist,"2,564.2",0.822,"1,987.7","1,814.0",1058597.0,5.0,5.0
Electric Light Orchestra,4464702.0,"art rock, soft rock",71.0,artist,"3,838.9",1.414,"3,838.8","3,838.8",820710.0,7.0,7.0
Ella Mai,6205345.0,r&b,69.0,artist,"3,836.7",1.268,"3,212.0","2,512.3",1709974.0,7.0,7.0
Diego & Victor Hugo,3868594.0,"sertanejo, sertanejo universitário, arrocha, piseiro, agronejo",76.0,artist,"3,835.5",3.255,"3,400.8","1,808.8",0.0,2.0,2.0
Murilo Huff,2522666.0,"sertanejo, sertanejo universitário, arrocha, agronejo",75.0,artist,"3,829.4",2.87,"3,097.9","1,617.2",0.0,2.0,2.0
Luan Pereira,3349201.0,"agronejo, sertanejo, sertanejo universitário, piseiro",73.0,artist,"3,825.8",2.291,"1,437.1",121.2,0.0,1.0,1.0
Mary J. Blige,4389381.0,r&b,71.0,artist,"3,810.6",1.723,"2,669.8","2,103.3",829878.0,4.0,4.0
Jon Bellion,1519841.0,nan,65.0,artist,"3,394.2",0.65,"2,520.0","2,157.2",4170980.0,8.0,8.0
All Time Low,3154294.0,"pop punk, emo, punk",71.0,artist,"3,810.0",1.722,"3,763.9","3,127.3",707873.0,4.0,4.0
Omar Courtz,1928816.0,nan,82.0,artist,"3,793.9",8.359,"1,944.5",668.1,25183.0,1.0,1.0
BROCKHAMPTON,2272947.0,nan,61.0,artist,"3,774.8",0.415,"3,774.8","3,601.6",6762813.0,11.0,11.0
Kodaline,3185867.0,nan,66.0,artist,"3,771.2",0.773,"3,438.9","3,374.0",1801178.0,7.0,7.0
Nick Cave & The Bad Seeds,1566035.0,nan,63.0,artist,"1,428.5",0.577,"1,428.5","1,265.6",1542087.0,6.0,6.0
Kylie Minogue,2262625.0,dance pop,70.0,artist,"3,763.4",1.22,"3,327.6","2,973.0",441357.0,7.0,7.0
MNEK,310776.0,nan,66.0,artist,"3,760.3",0.86,132.8,66.6,251052.0,6.0,6.0
Yo Gotti,4456458.0,southern hip hop,64.0,artist,"3,753.3",0.569,"1,965.8",520.2,2816850.0,3.0,3.0
Danna Paola,5101466.0,nan,67.0,artist,"3,741.0",1.07,"2,408.4","1,950.0",86484.0,4.0,4.0
Liam Payne,10238495.0,nan,62.0,artist,"3,720.5",0.396,"2,780.2",531.3,2873794.0,11.0,11.0
Odetari,4588694.0,"hyperpop, nightcore",75.0,artist,"3,719.0",2.465,"3,041.7","1,877.8",939159.0,6.0,6.0
Stephen Sanchez,1882090.0,nan,71.0,artist,"3,718.9",1.611,"3,718.2","2,288.3",4601081.0,12.0,12.0
Marilyn Manson,4980301.0,"industrial metal, industrial rock, industrial, metal, nu metal",71.0,artist,"3,717.9",1.893,"3,557.2","3,550.3",668806.0,4.0,4.0
Roxette,2870213.0,swedish pop,73.0,artist,"3,711.7",2.23,"3,682.1","3,632.5",476144.0,11.0,11.0
M83,2615621.0,nan,70.0,artist,"3,710.2",1.426,"3,683.0","3,221.6",887188.0,6.0,6.0
Skylar Grey,673853.0,nan,66.0,artist,"3,697.6",0.842,801.8,504.3,827742.0,3.0,3.0
YUNGBLUD,3228632.0,nan,74.0,artist,"3,697.5",2.448,"2,599.3","1,995.0",1092034.0,5.0,5.0
Los Enanitos Verdes,5244281.0,"rock en español, latin rock, argentine rock, mexican rock, latin alternative",72.0,artist,"3,694.6",2.091,"3,522.0","3,521.0",94196.0,1.0,1.0
Nekfeu,2906696.0,french rap,66.0,artist,"3,694.2",0.801,"2,876.8","1,797.7",3003232.0,5.0,5.0
Willie Nelson,2577555.0,"outlaw country, classic country, country, traditional country, honky tonk",69.0,artist,"3,688.0",1.307,"1,747.3","1,313.7",271215.0,3.0,3.0
Beach House,2814786.0,dream pop,72.0,artist,"3,687.8",1.818,"3,687.8","3,687.8",2474702.0,12.0,12.0
Ashanti,3568738.0,r&b,71.0,artist,"3,687.2",1.357,"1,392.2","1,171.9",392155.0,3.0,3.0
Fabolous,2759951.0,nan,65.0,artist,"2,694.7",0.808,"1,563.0",263.5,177041.0,3.0,3.0
Action Bronson,878201.0,east coast hip hop,60.0,artist,"1,321.2",0.346,907.7,430.3,401826.0,4.0,4.0
Aretha Franklin,3811784.0,"soul, motown, classic soul, jazz blues",68.0,artist,"3,686.1",1.2,"3,585.6","3,354.8",1312359.0,5.0,5.0
Saweetie,2645636.0,nan,66.0,artist,"3,684.4",0.712,"2,302.3","1,106.5",2147525.0,4.0,4.0
Apache 207,3294676.0,german hip hop,69.0,artist,"3,681.2",1.06,"3,138.5","2,788.5",1747834.0,12.0,12.0
AYLIVA,2299495.0,german pop,70.0,artist,"2,161.5",1.532,"2,092.4","1,624.0",816328.0,12.0,12.0
Hugh Jackman,723258.0,musicals,66.0,artist,"3,073.4",0.899,"2,131.6",55.9,12322351.0,10.0,10.0
Zendaya,5275191.0,nan,68.0,artist,"3,663.4",1.063,485.6,389.3,151406.0,2.0,2.0
DMX,1724.0,nan,34.0,artist,"3,650.2",1.285,"3,226.2","2,791.6",620017.0,2.0,2.0
Sin Bandera,6772131.0,latin pop,70.0,artist,"3,639.1",1.877,"3,355.5","3,300.1",105837.0,11.0,11.0
PNAU,261257.0,nan,69.0,artist,"3,637.1",1.105,836.1,68.9,194438.0,8.0,8.0
Israel & Rodolffo,3722743.0,"sertanejo, sertanejo universitário, agronejo, piseiro, arrocha",68.0,artist,"3,622.1",1.179,"3,233.2","1,569.9",0.0,3.0,3.0
Carla Morrison,5028575.0,latin indie,71.0,artist,"3,604.4",1.778,"2,826.1","2,735.3",539894.0,7.0,7.0
Annie Lennox,1755120.0,synthpop,70.0,artist,"3,598.8",2.07,983.1,976.0,198602.0,11.0,11.0
Andy Grammer,1335042.0,nan,66.0,artist,"3,579.8",0.735,"3,390.4","3,194.9",847159.0,8.0,8.0
Sezen Aksu,13714768.0,"arabesk, turkish pop",72.0,artist,"3,569.4",2.103,"3,458.9","3,371.7",646000.0,6.0,6.0
Lvbel C5,4537060.0,"turkish hip hop, drill, turkish pop",75.0,artist,"3,202.6",3.564,"2,555.9","1,409.0",627273.0,6.0,6.0
WALK THE MOON,2241575.0,nan,66.0,artist,"3,549.8",0.627,"3,480.7","3,466.1",2497994.0,14.0,14.0
Hindia,11169907.0,"indonesian indie, indonesian pop",79.0,artist,"3,545.9",6.339,"3,470.6","3,025.9",146523.0,2.0,2.0
Fergie,6166696.0,nan,69.0,artist,"3,538.3",1.227,"3,181.6","1,424.9",1998062.0,7.0,7.0
ODESZA,1711192.0,"chillwave, chillstep",65.0,artist,"3,536.8",0.672,"3,213.0","1,225.0",324658.0,3.0,3.0
Lauana Prado,5872898.0,"sertanejo, sertanejo universitário",75.0,artist,"3,521.3",2.638,"2,924.9","1,973.1",0.0,2.0,2.0
Jasleen Royal,3666107.0,"hindi pop, bollywood, desi, gujarati pop, hindi indie",69.0,artist,"2,148.3",1.488,"1,974.1",75.3,51022.0,1.0,1.0
Doechii,3238265.0,nan,76.0,artist,"3,513.6",2.77,"2,652.8","2,272.9",1621521.0,5.0,5.0
Santana,22284.0,epadunk,46.0,artist,"3,511.5",1.535,"3,448.9","1,400.9",271146.0,1.0,1.0
Alonzo,2226926.0,"french rap, pop urbaine, french r&b",65.0,artist,"2,098.8",0.741,"1,075.4",605.6,319365.0,2.0,2.0
Mabel,2041525.0,nan,62.0,artist,"3,504.8",0.334,"2,299.8","1,872.9",451165.0,4.0,4.0
Mabel Matiz,5407759.0,turkish pop,66.0,artist,"1,950.4",1.012,"1,715.6","1,566.3",409759.0,8.0,8.0
AJ Tracey,1429311.0,"grime, uk grime, uk drill, drill",65.0,artist,"2,793.2",0.701,"1,644.1",896.6,528337.0,4.0,4.0
The Clash,3172120.0,punk,68.0,artist,"3,489.5",1.043,"3,489.5","3,489.3",929049.0,5.0,5.0
Jordan Davis,1621583.0,"country, pop country",72.0,artist,"3,488.3",1.59,"3,428.7","2,652.6",172121.0,7.0,7.0
Gloria Trevi,6272514.0,latin pop,71.0,artist,"3,476.6",1.968,"3,048.7","2,653.5",12963.0,2.0,2.0
John Newman,823882.0,nan,69.0,artist,"3,468.4",1.272,"1,331.0","1,267.1",550084.0,4.0,4.0
John Lennon,6643587.0,christmas,69.0,artist,"3,460.2",1.326,"3,443.8","2,630.5",2963651.0,2.0,2.0
The Pussycat Dolls,6286561.0,nan,70.0,artist,"3,443.5",1.568,"3,223.4","2,113.1",1976163.0,12.0,12.0
Rascal Flatts,3674003.0,country,69.0,artist,"3,443.2",1.138,"3,342.2","3,249.2",305902.0,5.0,5.0
Of Monsters and Men,3617286.0,folk pop,70.0,artist,"3,435.0",1.094,"3,435.0","3,421.8",1709119.0,15.0,15.0
ATEEZ,5373690.0,"k-pop, noise music",74.0,artist,"3,433.2",2.116,"3,372.3","3,345.4",372615.0,3.0,3.0
LXNGVX,619461.0,"phonk, brazilian phonk",68.0,artist,"1,274.9",0.853,"1,268.0",339.0,8526.0,3.0,3.0
*NSYNC,3095192.0,nan,70.0,artist,"3,423.2",1.279,"3,345.9","3,180.2",1040958.0,5.0,5.0
Westlife,4794319.0,nan,71.0,artist,"3,423.0",1.781,"3,322.7","3,143.4",802839.0,5.0,5.0
Kelsea Ballerini,1341933.0,"country, pop country",67.0,artist,"3,418.2",0.84,"2,515.2","1,955.7",264752.0,6.0,6.0
Hollywood Undead,2501684.0,"rap rock, rap metal",66.0,artist,"3,416.5",0.78,"3,354.1","3,249.2",848602.0,9.0,9.0
BoyWithUke,4644319.0,nan,70.0,artist,"3,411.0",1.33,"3,389.3","2,827.3",660129.0,4.0,4.0
Cyndi Lauper,3289650.0,nan,70.0,artist,"3,403.3",1.339,"3,381.2","3,358.0",2574208.0,10.0,10.0
Salmo,2559438.0,italian trap,67.0,artist,"3,395.1",1.039,"2,200.1","1,182.1",1273667.0,6.0,6.0
Pepe Aguilar,4837698.0,"mariachi, ranchera, banda, música mexicana",69.0,artist,"3,393.4",1.422,"2,815.5","2,205.7",12410.0,2.0,2.0
Naps,3600774.0,"french rap, pop urbaine",65.0,artist,"3,391.3",0.779,"2,229.7","1,133.1",367741.0,5.0,5.0
Queens of the Stone Age,3841855.0,"stoner rock, alternative rock",70.0,artist,"3,386.8",1.423,"3,386.8","3,386.4",809441.0,5.0,5.0
Cavetown,4456264.0,bedroom pop,67.0,artist,"3,369.3",0.871,"3,287.4","3,176.4",3180362.0,10.0,10.0
Miranda Lambert,3710200.0,country,67.0,artist,"3,357.0",0.721,"2,511.0","2,276.5",256084.0,4.0,4.0
Gustavo Cerati,5581752.0,"argentine rock, latin rock, rock en español, latin alternative",70.0,artist,"3,354.9",1.531,"2,975.2","2,868.7",40211.0,3.0,3.0
Gesaffelstein,1278846.0,nan,70.0,artist,"3,352.4",1.556,"1,517.7",265.5,61540.0,4.0,4.0
Tech N9ne,2889260.0,horrorcore,66.0,artist,"3,333.7",0.776,"2,419.2","1,235.5",1998843.0,2.0,2.0
Ja Rule,2157267.0,east coast hip hop,69.0,artist,"3,333.3",1.366,"2,069.0",411.9,1422268.0,6.0,6.0
The xx,3787759.0,nan,64.0,artist,"3,331.5",0.584,"3,278.8","3,151.9",2745980.0,16.0,16.0
Matt Maeson,542445.0,nan,65.0,artist,"1,293.1",0.657,"1,225.0","1,079.0",1333703.0,12.0,12.0
Tedua,1940846.0,italian trap,67.0,artist,"3,314.2",0.921,"2,066.9",459.3,2081080.0,9.0,9.0
Ezhel,6948763.0,"turkish hip hop, turkish pop",68.0,artist,"3,313.5",1.043,"1,691.9","1,493.8",6888905.0,11.0,11.0
Murda,1196306.0,"turkish hip hop, turkish pop",60.0,artist,"1,628.6",0.347,"1,195.3",227.9,397621.0,3.0,3.0
Wallows,3003833.0,indie,68.0,artist,"3,306.1",0.915,"3,306.1","2,199.3",1631083.0,12.0,12.0
Goodboys,100022.0,nan,65.0,artist,"3,301.5",0.641,150.0,102.0,0.0,2.0,2.0
Blondie,1900215.0,nan,70.0,artist,"2,732.0",1.46,"2,731.6","2,715.4",1494549.0,9.0,9.0
Eyedress,2748886.0,nan,70.0,artist,"3,291.6",1.318,"3,177.9","2,287.6",538625.0,6.0,6.0
Soolking,6220128.0,"french rap, pop urbaine, french r&b, moroccan pop",69.0,artist,"3,285.7",1.299,"2,491.2",867.2,895270.0,6.0,6.0
Taio Cruz,2370471.0,nan,68.0,artist,"3,285.1",0.894,"3,009.4","1,632.2",1233091.0,12.0,12.0
Simone Mendes,3776429.0,"sertanejo, sertanejo universitário, pagode, forró, piseiro, agronejo, arrocha",78.0,artist,"3,283.5",4.535,"1,766.9","1,759.7",0.0,1.0,1.0
Laura Pausini,2874530.0,latin pop,73.0,artist,"3,281.0",2.021,"2,972.5","2,597.0",116999.0,3.0,3.0
Two Feet,2179508.0,nan,67.0,artist,"3,280.8",0.945,"3,152.5","3,075.1",481912.0,7.0,7.0
Sleeping At Last,1557402.0,nan,67.0,artist,"3,279.4",0.942,"3,267.5","3,260.4",972159.0,6.0,6.0
Tina Turner,4802187.0,nan,68.0,artist,"3,278.0",1.3,"2,461.6","2,415.3",337756.0,3.0,3.0
Ella Fitzgerald,2731370.0,"vocal jazz, jazz, swing music, jazz blues, big band, christmas",68.0,artist,"3,276.7",1.181,"3,159.5","1,547.9",454987.0,3.0,3.0
Otis Redding,2542583.0,"soul, motown, classic soul, soul blues",68.0,artist,"3,269.5",1.144,"2,934.6","2,883.5",222255.0,2.0,2.0
Tee Grizzley,4049006.0,nan,67.0,artist,"3,268.5",0.899,"2,790.8","1,323.3",3553792.0,3.0,3.0
Colbie Caillat,2548632.0,nan,66.0,artist,"3,256.5",0.792,"2,221.4","2,146.8",606434.0,5.0,5.0
Lenny Kravitz,3614199.0,nan,71.0,artist,"3,242.7",1.553,"3,061.8","3,048.4",654387.0,9.0,9.0
Lionel Richie,4532570.0,motown,70.0,artist,"3,241.4",1.365,"3,162.1","2,535.2",2593215.0,12.0,12.0
Russ Millions,1039577.0,"uk drill, drill, grime, uk grime",61.0,artist,"1,870.0",0.418,"1,084.5",339.5,661842.0,3.0,3.0
Dennis Lloyd,712470.0,nan,62.0,artist,"2,246.5",0.368,"2,057.4","1,882.0",1023413.0,11.0,11.0
Dynoro,315832.0,nan,62.0,artist,"2,581.6",0.362,"2,177.7",122.1,521903.0,8.0,8.0
Cristian Castro,4402811.0,latin pop,74.0,artist,"3,228.9",2.604,"2,961.9","2,746.8",7678.0,3.0,3.0
Two Door Cinema Club,2548020.0,"indie, indie rock",67.0,artist,"3,227.4",0.715,"3,223.0","3,143.0",1071251.0,10.0,10.0
Lee Brice,2483286.0,"country, acoustic country",65.0,artist,"3,225.9",0.671,"3,163.7","2,881.8",220181.0,3.0,3.0
Toby Fox,2110877.0,soundtrack,75.0,artist,"3,212.5",2.44,"3,193.2","3,070.2",25829.0,2.0,2.0
Tyla,3547762.0,afrobeats,77.0,artist,"3,210.6",3.764,"2,873.0","2,268.7",1756081.0,6.0,6.0
Semicenk,5934583.0,"turkish pop, arabesk, turkish hip hop",73.0,artist,"3,209.6",3.471,"3,158.4","2,201.8",824181.0,14.0,14.0
Miky Woodz,4516670.0,"trap latino, dembow, reggaeton, trap",69.0,artist,"3,209.5",1.322,947.7,378.3,354165.0,3.0,3.0
Pabllo Vittar,4396777.0,"brazilian pop, funk pop, tecnobrega",67.0,artist,"3,108.0",0.939,"1,653.1","1,009.8",81941.0,5.0,5.0
Batuflex,1856305.0,"turkish hip hop, drill",67.0,artist,"1,255.8",1.132,586.7,350.7,216079.0,2.0,2.0
Tracy Chapman,2063122.0,nan,70.0,artist,"3,199.8",1.448,"3,074.2","3,041.1",1961901.0,1.0,1.0
Rich Brian,2145879.0,indonesian hip hop,66.0,artist,"3,196.3",0.831,"1,491.3",953.6,1040358.0,2.0,2.0
88rising,1043995.0,nan,64.0,artist,"2,290.5",0.67,"1,891.3",nan,840442.0,5.0,5.0
Incubus,3648825.0,"nu metal, funk rock, alternative metal, alternative rock",69.0,artist,"3,192.3",1.32,"3,182.6","3,182.6",1625813.0,14.0,14.0
Old Dominion,1741608.0,country,67.0,artist,"3,191.5",0.853,"3,148.4","3,090.2",358749.0,9.0,9.0
Bad Gyal,2202218.0,neoperreo,73.0,artist,"3,189.3",2.251,"2,253.6","1,011.0",249686.0,4.0,4.0
Omar Montes,951608.0,"flamenco, flamenco urbano, flamenco pop",64.0,artist,"2,250.0",0.654,"1,073.2",86.6,28330.0,1.0,1.0
Sasha Alex Sloan,1761055.0,nan,66.0,artist,"3,185.7",0.882,"2,187.7","2,018.5",44588.0,1.0,1.0
Toby Keith,3023054.0,"country, classic country",70.0,artist,"3,184.9",1.339,"3,111.4","2,840.3",230801.0,6.0,6.0
Brooks & Dunn,3344983.0,"country, classic country, acoustic country, honky tonk",71.0,artist,"3,176.4",1.475,"2,838.8","2,249.0",202282.0,4.0,4.0
ITZY,8905582.0,k-pop,67.0,artist,"3,175.4",0.887,"3,129.1","3,092.4",91968.0,1.0,1.0
Tom Petty,2975144.0,classic rock,68.0,artist,"3,167.9",1.15,"3,114.1","3,092.4",614693.0,3.0,3.0
Tom Petty and the Heartbreakers,3101724.0,classic rock,67.0,artist,"2,569.7",0.949,"2,461.2","2,449.2",1022031.0,8.0,8.0
Bunbury,3045220.0,"rock en español, latin rock, mexican rock",70.0,artist,"3,163.8",1.569,"2,221.4","1,692.6",7323.0,1.0,1.0
PEDRO SAMPAIO,3091938.0,"brazilian funk, funk pop, funk carioca, brazilian pop, brega funk",74.0,artist,"3,156.2",2.932,"2,450.8",547.0,0.0,1.0,1.0
Calle 13,3034688.0,"latin hip hop, latin alternative, reggaeton",67.0,artist,"3,152.1",1.049,"2,981.0","2,175.9",241545.0,6.0,6.0
KALEO,2048439.0,nan,71.0,artist,"3,151.6",1.403,"3,151.6","3,151.6",885133.0,12.0,12.0
Kumar Sanu,21206676.0,"bollywood, hindi pop",78.0,artist,"3,144.8",3.078,"1,948.2",467.7,79285.0,1.0,1.0
MC Tuto,2437032.0,"brazilian funk, funk consciente, trap funk",75.0,artist,"3,144.1",3.114,"1,012.2",1.2,7357.0,3.0,3.0
Gemitaiz,2231607.0,italian trap,66.0,artist,"3,138.3",0.811,"2,239.8",871.5,2045419.0,8.0,8.0
KAYTRANADA,1835023.0,nan,71.0,artist,"3,137.7",1.484,"2,309.7",270.3,69103.0,1.0,1.0
Purple Disco Machine,848813.0,"disco house, nu disco, funky house, house",70.0,artist,"2,930.2",1.187,"2,194.7",197.2,142472.0,8.0,8.0
Kungs,982971.0,nan,66.0,artist,"3,134.8",0.635,"2,680.1",670.4,87670.0,8.0,8.0
Natasha Bedingfield,1906938.0,nan,71.0,artist,"3,126.4",1.659,"2,636.0","2,565.0",3187517.0,10.0,10.0
Dierks Bentley,3319621.0,country,65.0,artist,"3,126.1",0.732,"2,887.0","2,373.1",162697.0,7.0,7.0
Rvfv,976551.0,"flamenco urbano, flamenco",71.0,artist,"3,113.4",1.771,"2,153.7",465.4,69694.0,3.0,3.0
Bobby Helms,74268.0,"christmas, villancicos",61.0,artist,"1,255.4",0.989,"1,255.4","1,253.8",2696970.0,21.0,21.0
Lomepal,2029359.0,french rap,58.0,artist,"2,060.6",0.263,"1,925.3","1,556.3",480821.0,4.0,4.0
Sleep Token,2850854.0,"progressive metal, metalcore",79.0,artist,"3,101.3",3.653,"3,101.3","3,072.0",3226199.0,9.0,9.0
Sub Urban,1885009.0,nan,65.0,artist,"1,847.4",0.659,"1,731.4","1,056.4",1405992.0,4.0,4.0
Lily Allen,2251507.0,nan,78.0,artist,"3,096.3",3.644,"2,487.7","2,444.4",1596598.0,12.0,12.0
Simone Sommerland,412475.0,"children's music, lullaby",71.0,artist,"3,092.8",2.033,"3,083.3",nan,0.0,1.0,1.0
Chelsea Cutler,733913.0,nan,62.0,artist,"3,091.7",0.415,"1,031.8",761.9,515004.0,5.0,5.0
Davido,9113868.0,"afrobeats, afrobeat, afropop, afropiano, azonto, amapiano, hiplife, afroswing, afro r&b",74.0,artist,"3,089.3",2.236,"1,829.1",786.3,1245235.0,5.0,5.0
Snow Patrol,3305446.0,nan,69.0,artist,"3,089.1",1.059,"3,089.1","3,005.0",6672285.0,9.0,9.0
Foreigner,3846745.0,"aor, classic rock",72.0,artist,"3,081.6",1.86,"3,081.6","3,067.4",111400.0,2.0,2.0
Dove Cameron,5541034.0,nan,70.0,artist,"3,081.5",1.457,"2,799.0","1,268.9",2254215.0,9.0,9.0
Sofia Carson,3737328.0,nan,68.0,artist,"2,166.0",1.045,827.2,439.2,181214.0,2.0,2.0
Amanda Seyfried,118640.0,musicals,63.0,artist,"1,922.0",0.582,876.7,153.5,321324.0,2.0,2.0
Ayra Starr,5704467.0,"afrobeats, afrobeat, afropop, afro r&b, afropiano, afro soul",75.0,artist,"3,069.1",2.894,"1,389.6","1,001.7",522041.0,7.0,7.0
Vince Staples,2031858.0,nan,65.0,artist,"3,063.1",0.736,"1,852.3","1,361.1",3028779.0,10.0,10.0
Sexyy Red,2327558.0,nan,74.0,artist,"3,055.7",2.365,"1,310.7",891.0,816591.0,1.0,1.0
GloRilla,2573477.0,nan,76.0,artist,"2,858.4",2.962,"1,667.3",747.8,1957490.0,7.0,7.0
Portugal. The Man,1527967.0,nan,70.0,artist,"3,055.2",1.298,"2,952.6","2,664.1",3730797.0,15.0,15.0
NEIKED,190637.0,nan,60.0,artist,"1,347.8",0.331,"1,311.7",2.3,1254320.0,8.0,8.0
Greeicy,7706301.0,"colombian pop, pop urbano",69.0,artist,"3,049.5",1.161,"1,871.6",816.8,17487.0,5.0,5.0
TLC,4510811.0,nan,68.0,artist,"3,048.2",1.066,"2,700.5","2,686.7",5944040.0,12.0,12.0
Ofenbach,681917.0,nan,67.0,artist,"3,047.5",0.792,"2,707.1",530.0,153115.0,6.0,6.0
El Komander,4530448.0,"corrido, banda, norteño, corridos bélicos",69.0,artist,"3,035.8",1.714,"2,703.6","2,554.8",37848.0,1.0,1.0
Willy William,295848.0,nan,64.0,artist,"3,035.5",0.672,368.9,324.5,87010.0,3.0,3.0
Ali Gatie,2177207.0,nan,64.0,artist,"3,034.3",0.627,"2,743.2","2,505.9",1299974.0,5.0,5.0
ZZ Top,4944563.0,"southern rock, classic rock, blues rock, rock",69.0,artist,"3,028.0",1.199,"3,027.7","3,022.9",517532.0,4.0,4.0
ONE OK ROCK,5922303.0,"j-rock, j-pop",71.0,artist,"3,027.7",1.466,"3,027.7","2,872.9",216753.0,2.0,2.0
Manu Chao,1993536.0,latin alternative,70.0,artist,"3,026.6",1.506,"2,765.6","2,586.0",776541.0,7.0,7.0
The Kooks,2654675.0,"indie, indie rock",67.0,artist,"3,022.4",0.901,"3,014.7","2,975.0",567693.0,7.0,7.0
Novo Amor,1387397.0,ambient folk,71.0,artist,"3,009.4",1.667,"2,986.3","2,413.3",874746.0,11.0,11.0
Louis Tomlinson,7088296.0,nan,64.0,artist,"3,004.3",0.542,"2,457.8","1,832.3",5684193.0,14.0,14.0
Oh Wonder,1093798.0,nan,64.0,artist,"2,996.8",0.679,"1,516.5","1,515.9",1589869.0,15.0,15.0
Werenoi,2730578.0,french rap,77.0,artist,"2,995.5",3.448,"2,701.7","1,898.8",68882.0,2.0,2.0
Stefflon Don,1207611.0,dancehall,63.0,artist,"2,989.8",0.577,613.7,307.0,351218.0,3.0,3.0
BLOK3,5192946.0,"turkish hip hop, turkish pop",77.0,artist,"2,558.5",4.101,"2,558.5","2,355.2",956712.0,13.0,13.0
Pixies,3556766.0,alternative rock,69.0,artist,"2,982.3",1.257,"2,982.3","2,982.3",1950365.0,6.0,6.0
Benny Benassi,610048.0,electro house,64.0,artist,"1,747.4",0.674,981.2,495.5,100920.0,2.0,2.0
Conjunto Primavera,3997928.0,"norteño, grupera, norteño-sax, banda, ranchera, cumbia norteña",74.0,artist,"2,981.6",2.691,"2,974.5","2,889.8",18842.0,6.0,6.0
SYML,974450.0,nan,71.0,artist,"2,979.0",1.817,"2,741.4","2,604.4",358790.0,8.0,8.0
Rich Homie Quan,2927722.0,southern hip hop,65.0,artist,"2,974.5",0.713,"1,063.4",913.1,1216856.0,1.0,1.0
Timmy Trumpet,1305759.0,"melbourne bounce, big room",70.0,artist,"2,973.9",1.151,"1,816.3",173.5,112847.0,5.0,5.0
Scooter,963723.0,"happy hardcore, eurodance",66.0,artist,"1,857.8",0.721,"1,760.0","1,429.6",0.0,1.0,1.0
42 Dugg,1593865.0,nan,68.0,artist,"2,971.5",1.152,"1,280.3",504.4,303864.0,3.0,3.0
Loud Luxury,693107.0,nan,64.0,artist,"2,956.0",0.423,"2,666.4",89.4,1131497.0,4.0,4.0
Kelly Rowland,3737971.0,nan,69.0,artist,"2,951.7",1.307,860.6,266.8,531292.0,4.0,4.0
